win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr6:24695000	chr6	24695000	12	0.181301452098535	0.0646270135564489	0.00000000346619761090596	0	9.71802066163528	0.000000000000000000000252644675915034	0.00000000000000000259152143693537	Intergenic	LOC_00007548
chr6:24851000	chr6	24851000	9	0.373929082088321	0.0437765451387942	0.179900867629494	0.0272374149038039	25.6253032921699	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000797144146816373	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313442658537225	Intergenic	LOC_00007552
chr6:25135000	chr6	25135000	10	0.220680766646587	0.182031808780211	0.0168660962692449	0.0025	3.83369183150807	0.000126234271825826	0.0422411367586737	Intergenic	LOC_00007554
chr6:26571000	chr6	26571000	32	0.195607835266413	0.273128511656303	0.43282416279633	0.867924392318143	4.05129807741653	0.0000509342708072668	0.0229994417680621	Intron	LOC_00007579
chr6:26975000	chr6	26975000	12	0.17606436685347	0.158689237016182	0.341386974129671	0.921806529611924	3.84339145523222	0.000121345681986977	0.0411733228924224	Intron	LOC_00007583
chr6:30666000	chr6	30666000	28	0.152272319809986	0.203042406458308	0.254755168676523	0.947397316903644	3.96837977645662	0.000072362948140603	0.0291110039757802	Intron	LOC_00007638
chr6:31033000	chr6	31033000	7	0.100267502681736	0.0621410703414791	0.810035130750605	0.475254126616909	4.26904260289672	0.0000196313774216188	0.0118635169392763	Intergenic	LOC_00007645
chr6:31063000	chr6	31063000	36	0.188362620751049	0.294891907990289	0.397434190135061	0.900651707659577	3.83250843405139	0.000126843249247402	0.0423413158519796	Intron	LOC_00007645
chr6:32509000	chr6	32509000	16	0.185915141137931	0.174112234005411	0.00000000346619761090596	0	4.27115629639565	0.0000194462055093415	0.0117939086833598	Intron	LOC_00007656
chr6:39410000	chr6	39410000	7	0.22086198163461	0.147202626660869	0.436014260862001	0.904885028234754	3.96967018000521	0.0000719721873485198	0.0290156881791689	Intron	LOC_00007779
chr6:39677000	chr6	39677000	7	0.0870043352500839	0.0450607796570378	0.397639045770722	0.919409808164303	5.10847428313993	0.000000324770597327862	0.000495166606750892	Exon	LOC_00007783
chr6:39686000	chr6	39686000	21	0.158985011393166	0.185442411248919	0.792733467446592	0.712299491322729	3.92877143996285	0.0000853809402309991	0.0324057754492379	Intron	LOC_00007783
chr6:39746000	chr6	39746000	6	0.183374211733442	0.106987415954638	0.0828732118832133	0.986111111111111	4.19837460998648	0.0000268837644145152	0.0147513147557753	Intron	LOC_00007786
chr6:41446000	chr6	41446000	8	0.169878694690687	0.0762153569001819	0.00000000346619761090596	0	6.30436604277674	0.000000000289375872889107	0.00000108023372327001	Intergenic	LOC_00007814
chr6:41449000	chr6	41449000	15	0.364219757739057	0.184026380359622	0.126160831377193	0.0219502565335899	7.66529805849821	0.0000000000000178416379766759	0.000000000114382450172198	Intergenic	LOC_00007815
chr6:42548000	chr6	42548000	5	0.133062563990215	0.0702927879772032	0.299056196514906	0.933270355375619	4.23282312317774	0.0000230776000865918	0.0132406720290591	Exon	LOC_00007843
chr6:43336000	chr6	43336000	28	0.10626771238132	0.142343625680998	0.00000000346619761090596	0	3.95041137966805	0.0000780169815380002	0.0304333564083457	Intergenic	LOC_00007848
chr6:46740000	chr6	46740000	20	0.244859674947796	0.283727136924918	0.0555899366632014	0.0116958041958042	3.85950307091467	0.00011361782943239	0.039605785334771	Intron	LOC_00007851
chr6:51192000	chr6	51192000	6	0.269204278053602	0.173020514533061	0.307072190636517	0.935948729955381	3.81118458458661	0.000138302444270256	0.0447981660022214	Intron	LOC_00007905
chr6:52219000	chr6	52219000	27	0.270304094805398	0.220050631683905	0.112392149252406	0.978811330281919	6.38280956679171	0.000000000173868070740713	0.000000681390124502428	Intron	LOC_00007927
chr6:52285000	chr6	52285000	8	0.242154433402468	0.131330184473027	0.0473469892985721	0.992694805194805	5.21522276513484	0.000000183596460216787	0.000308071465145641	Exon	LOC_00007928
chr6:52720000	chr6	52720000	11	0.179490307766555	0.124033222791713	0.0901343355358618	0.0237012987012987	4.79953669644429	0.00000159033095616426	0.00173061604505668	Intergenic	LOC_00007935
chr6:54662000	chr6	54662000	30	0.13775642786504	0.18986713491048	0.037262657598907	0.00624426807760141	3.97395278643616	0.0000706895815458886	0.028724393686787	Intron	LOC_00007961
chr6:56604000	chr6	56604000	28	0.277714714452836	0.242624414411198	0.0810498134504983	0.0291657895841115	6.05680241742075	0.00000000138853966994641	0.00000445095259239634	Intergenic	LOC_00007981
chr6:58031000	chr6	58031000	7	0.160810283055612	0.100045481787846	0.558952990565915	0.847481401499682	4.25270596556559	0.0000211202811944288	0.0124445190923343	Intergenic	LOC_00008009
chr6:58463000	chr6	58463000	10	0.226437269603226	0.139366205798158	0.397094865756082	0.896569592865845	5.13795661577283	0.000000277741979811668	0.000432800887671624	Intron	LOC_00008019
chr6:60313000	chr6	60313000	31	0.142424417868991	0.190532487372978	0.564423357852059	0.840205073109336	4.16194429171266	0.0000315549340799349	0.016492185597832	Intron	LOC_00008035
chr6:62134000	chr6	62134000	16	0.168252630734326	0.14798323416092	0.606945224029098	0.806716370354141	4.54788359474195	0.00000541880919073463	0.00459156357564651	Intron	LOC_00008047
chr6:69214000	chr6	69214000	11	0.315769916483569	0.0651566118866736	0.0842635311132712	0.0105878120397161	16.0734314251853	0.000000000000000000000000000000000000000000000000000000000391785214924279	0.0000000000000000000000000000000000000000000000000000102701792669821	Intergenic	LOC_00008151
chr6:70397000	chr6	70397000	19	0.195252118650884	0.189371104924105	0.097003815595348	0.0227272727272727	4.49426671536035	0.00000698100863973915	0.0055679137204988	Intergenic	LOC_00008160
chr6:70617000	chr6	70617000	26	0.197190631879616	0.238874024489916	0.159006121280244	0.968141414295466	4.20924326953892	0.0000256227398206833	0.0142975979044533	Intron	LOC_00008166
chr6:70809000	chr6	70809000	8	0.176491750762713	0.116988424789514	0.00000000346619761090596	0	4.26703800866924	0.0000198085421063036	0.0119278061500663	Intergenic	LOC_00008172
chr6:72128000	chr6	72128000	11	0.225103074283586	0.187809330621722	0.387136476225395	0.882572115042914	3.9752148313541	0.0000703157537260973	0.0285921888059747	Intron	LOC_00008193
chr6:72140000	chr6	72140000	8	0.21559757107467	0.151022188808827	0.602372870804631	0.778912074483972	4.03783061857827	0.0000539477820545669	0.0239962053601019	Intron	LOC_00008193
chr6:74813000	chr6	74813000	29	0.0360306185498064	0.0475511823182523	0.00000000346619761090596	0	4.08046255706301	0.0000449461692920171	0.0210561736165284	Intergenic	LOC_00008249
chr6:76834000	chr6	76834000	21	0.221873805954896	0.19718876064336	0.436562816602232	0.873193413414566	5.15624474335623	0.000000251951541601951	0.000400009864678377	Intron	LOC_00008287
chr6:77446000	chr6	77446000	5	0.534431808976353	0.243168294725114	0.151078512220766	0.97	4.91439829999304	0.000000890555381236943	0.00110112406148907	Intron	LOC_00008300
chr7:2841000	chr7	2841000	5	0.193102192997036	0.0864285979575124	0.259882456329976	0.8617952048158	4.99591154258827	0.00000058558499542529	0.000800426834169845	Intron	LOC_00002341
chr7:3066000	chr7	3066000	12	0.118276972785012	0.100072015476494	0.561394389762735	0.827699321447595	4.0942860050061	0.0000423471322761018	0.0201910656258944	Exon	LOC_00002341
chr7:3466000	chr7	3466000	5	0.412661225228542	0.188258120950822	0.0587181104408224	0.00839160839160839	4.9014541663805	0.000000951298457698572	0.00114858918932328	Intron	LOC_00002346
chr7:3598000	chr7	3598000	32	0.160911882615716	0.236309899773973	0.0611975499656639	0.0138937451437451	3.85195486028804	0.000117178626620821	0.0403109853348146	Intergenic	LOC_00002347
chr7:3762000	chr7	3762000	32	0.141399061811347	0.180406029609531	0.143709908627064	0.975498957318257	4.43374251632826	0.00000926112233148165	0.00684499648232125	Intron	LOC_00002348
chr7:3833000	chr7	3833000	9	0.161010277317028	0.0997672616160101	0.176574969819946	0.967334147334147	4.8415765264782	0.00000128813049383124	0.00147381744060495	Intron	LOC_00002350
chr7:4090000	chr7	4090000	7	0.318829750999258	0.196715775962619	0.130685255310209	0.0280612244897959	4.28813717448355	0.0000180177814869042	0.0111045733622588	Intron	LOC_00002351
chr7:4676000	chr7	4676000	6	0.25788827413254	0.16706961126754	0.254452306705471	0.954124895572264	3.78102682755477	0.000156182840855363	0.0480860431135756	Intron	LOC_00002359
chr7:6082000	chr7	6082000	8	0.265213571018383	0.112055889799442	0.00000000346619761090596	0	6.69431352034945	0.0000000000216686407524449	0.000000103484954141862	Intron	LOC_00002375
chr7:6468000	chr7	6468000	7	0.0787564648422684	0.051433614806522	0.612164426907275	0.815933562269879	4.05124199213044	0.0000509464830991871	0.0229994417680621	Intron	LOC_00002383
chr7:6504000	chr7	6504000	6	0.327746929655302	0.194841965064129	0.0597811846706113	0.99098440545809	4.12032768277157	0.0000378333935339841	0.0188085053848433	Intron	LOC_00002383
chr7:7879000	chr7	7879000	29	0.14439050931011	0.184852626049854	0.0124806677387235	0.00189905047476262	4.20641408151444	0.0000259454657506402	0.0143891942897207	Intergenic	LOC_00002387
chr7:10005000	chr7	10005000	19	0.142187342290141	0.162957778562122	0.0608569241602393	0.0119047619047619	3.8033180223863	0.00014277088099876	0.0455793043070739	Intergenic	LOC_00002389
chr7:10276000	chr7	10276000	29	0.0806308649402114	0.0981379139159978	0.00000000346619761090596	0	4.42449282768033	0.00000966691152077839	0.00704297033415729	Intergenic	LOC_00002390
chr7:11896000	chr7	11896000	17	0.154654150270146	0.152668265651801	0.077386460716018	0.987269812231112	4.17673833053357	0.0000295718878575343	0.015758987240325	Intron	LOC_00002414
chr7:12191000	chr7	12191000	6	0.346443684451424	0.0549936564755788	0.00000000346619761090596	0	15.431057069148	0.0000000000000000000000000000000000000000000000000000101199017943362	0.000000000000000000000000000000000000000000000000243625483153808	Intron	LOC_00002421
chr7:12937000	chr7	12937000	15	0.155657815612049	0.112246129920227	0.429240994641979	0.893716966217925	5.37087673313053	0.0000000783547574835948	0.000152775070045546	Exon	LOC_00002443
chr7:13548000	chr7	13548000	40	0.0689949964698154	0.0874528487932789	0.00748641454483327	0.00109243697478992	4.98969076503455	0.000000604760257484095	0.00082187546047655	Intergenic	LOC_00002454
chr7:14275000	chr7	14275000	39	0.0651018234197246	0.103003802686308	0.0251268433795254	0.00624303232998885	3.9470460929139	0.0000791213290481156	0.0307118069407921	Promoter	LOC_00002467
chr7:14493000	chr7	14493000	5	0.496804200144361	0.288760134542877	0.122868083348998	0.0192752100840336	3.84709601548287	0.000119526136607861	0.0408539854468083	Intergenic	LOC_00002475
chr7:14970000	chr7	14970000	6	0.112239956977997	0.0635936559475723	0.740078585132767	0.780731421356421	4.32323978314261	0.0000153754464987492	0.00982350028910943	Intergenic	LOC_00002491
chr7:15328000	chr7	15328000	17	0.233668510086959	0.127183650491382	0.210913508921763	0.960247261066131	7.57518709949686	0.0000000000000358610430885042	0.000000000225012976112257	Intron	LOC_00002499
chr7:15587000	chr7	15587000	14	0.179789824677398	0.157490304294305	0.515192442128959	0.846273955713195	4.27144977962496	0.000019420626561474	0.0117858483386884	Intron	LOC_00002506
chr7:15932000	chr7	15932000	30	0.122576002193313	0.14027965881957	0.00000000346619761090596	0	4.78598550745223	0.00000170150335136998	0.00183132215770658	Intergenic	LOC_00002511
chr7:16616000	chr7	16616000	21	0.1446811259015	0.155786100232348	0.575644686537693	0.841851570325581	4.25591378233491	0.0000208196931042372	0.0123042821639847	Intron	LOC_00002527
chr7:19433000	chr7	19433000	6	0.225458187523313	0.0693544588208411	0.47968775236401	0.885967140921409	7.96282643040229	0.00000000000000168153261272986	0.0000000000119492239889218	Intron	LOC_00002568
chr7:19612000	chr7	19612000	20	0.181319250096194	0.213723625810391	0.00000000346619761090596	0	3.79407908046695	0.000148192441649267	0.0465417774789004	Exon	LOC_00002575
chr7:21563000	chr7	21563000	8	0.249439836593075	0.117157016894291	0.00000000346619761090596	0	6.02202427575201	0.00000000172249051876903	0.0000054620591081743	Intergenic	LOC_00002600
chr7:22119000	chr7	22119000	12	0.131105102647923	0.102740414083099	0.809118005123463	0.712711629779417	4.42047466801266	0.00000984843308246655	0.00712725060194618	Intergenic	LOC_00002602
chr7:22336000	chr7	22336000	7	0.19848401989319	0.136036382161209	0.502294895773093	0.863001817717175	3.860286105194	0.000113254340939342	0.0395141079305553	Intron	LOC_00002609
chr7:23539000	chr7	23539000	5	0.0461007391785506	0.0155553991007224	0.586833891099448	0.824140292628291	6.62692007763657	0.0000000000342763089032293	0.000000158947870908877	Intron	LOC_00002642
chr7:24494000	chr7	24494000	6	0.366758175505268	0.0332947216698032	0.00000000346619761090596	0	26.9823666913789	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000238027249420296	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103993311847563	Intergenic	LOC_00002649
chr7:24919000	chr7	24919000	11	0.244975640919224	0.13294158353573	0.105783563878677	0.0151408765483837	6.11164890696171	0.000000000986069333671987	0.00000330162243064867	Intron	LOC_00002659
chr7:25023000	chr7	25023000	19	0.159383019668233	0.178213255580164	0.015656437437413	0.00277008310249308	3.89833221882687	0.0000968574750967674	0.0354719377929599	Intergenic	LOC_00002660
chr7:25845000	chr7	25845000	23	0.0912904701153067	0.0989226549213685	0.00000000346619761090596	0	4.42581848116626	0.00000960772908423833	0.00700895423010409	Intron	LOC_00002665
chr7:28153000	chr7	28153000	29	0.187126931702557	0.231191469086102	0.286803173512158	0.935048309099528	4.35876536039646	0.000013079825691961	0.00870990186110144	Intron	LOC_00002688
chr7:31797000	chr7	31797000	11	0.181028599003141	0.122097284006148	0.522590024705289	0.865149316896966	4.91742256270739	0.000000876911274600519	0.00108772129827081	Intron	LOC_00002723
chr7:33051000	chr7	33051000	9	0.169160615022833	0.130426306597776	0.00000000346619761090596	0	3.89094698996216	0.0000998537481662471	0.0361872744287609	Intron	LOC_00002733
chr7:33719000	chr7	33719000	12	0.207732484256568	0.188483932048342	0.46794026100775	0.822983145326895	3.81786620434675	0.000134610890013136	0.0439581902803963	Intron	LOC_00002742
chr7:37893000	chr7	37893000	5	0.157519685264211	0.0628580999227722	0.740013732109262	0.658267299699525	5.60348983628033	0.0000000210078440586962	0.0000488782919454896	Intergenic	LOC_00002780
chr7:38209000	chr7	38209000	5	0.223615313141363	0.110968342629797	0.244266602852494	0.952641941391941	4.5059611520207	0.00000660731757637055	0.00533844559366836	Intergenic	LOC_00002786
chr7:39335000	chr7	39335000	6	0.174464595375362	0.0159025851690358	0.00000000346619761090596	0	26.8729412424632	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000455057255551925	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191712533875506	Intergenic	LOC_00002801
chr7:40497000	chr7	40497000	13	0.174604337584955	0.16548630419281	0.0604630753032763	0.00936714429361488	3.80421144306595	0.000142256631343011	0.0454722495673813	Intergenic	LOC_00002820
chr7:44056000	chr7	44056000	14	0.143695139074686	0.118234723651027	0.196029683219085	0.96603301551694	4.54737797797218	0.00000543183939753125	0.00459649341603674	Intron	LOC_00002864
chr7:46041000	chr7	46041000	8	0.39993300755835	0.254343013735751	0.470581220977297	0.880820221445221	4.44746387976121	0.00000868900639429219	0.00649128208476336	Intergenic	LOC_00002905
chr7:46947000	chr7	46947000	13	0.218840288226039	0.143867324942482	0.404643120575169	0.908448505734508	5.48449677959719	0.0000000414648038625731	0.0000892568492649129	Intergenic	LOC_00002921
chr7:47058000	chr7	47058000	11	0.28731620386504	0.166275899353857	0.355476865710495	0.882450616900378	5.73095709067047	0.00000000998655295487312	0.0000255538993127557	Intron	LOC_00002922
chr7:48850000	chr7	48850000	11	0.139668844723151	0.117760122574848	0.293907018080412	0.942214839254313	3.93366738009868	0.0000836595337883433	0.0319580773662368	Intron	LOC_00002941
chr7:48870000	chr7	48870000	6	0.130001421282532	0.0376994673677418	0.397371057414359	0.907672793647538	8.44672803656835	0.0000000000000000299580516931806	0.000000000000237175482525916	Intron	LOC_00002941
chr7:49596000	chr7	49596000	6	0.104689078873915	0.0626380328278074	0.22002417225934	0.956356279885692	4.09391568199492	0.0000424148608925802	0.0201910656258944	Exon	LOC_00002947
chr7:49725000	chr7	49725000	7	0.168713376041771	0.106809975083937	0.0317549787832677	0.00510204081632653	4.17913809553709	0.0000292615969976846	0.0156400517951997	Intergenic	LOC_00002948
chr7:50176000	chr7	50176000	6	0.199735363409069	0.0716698729059513	0.443718412288614	0.904404140736762	6.82643493150325	0.00000000000870507506084003	0.0000000438832878134324	Exon	LOC_00002963
chr7:52134000	chr7	52134000	5	0.111091414695685	0.0506888164061486	0.556733549570019	0.865767955403505	4.90064618960087	0.000000955219476227826	0.00115214412450649	Intron	LOC_00002995
chr7:53591000	chr7	53591000	16	0.0848376161074525	0.0879860191959525	0.00831498128772894	0.00115740740740741	3.85686802893136	0.000114849127791997	0.0398027502706304	Intergenic	LOC_00003009
chr7:53771000	chr7	53771000	9	0.179229300988873	0.118472228800848	0.3121300293287	0.933029467327856	4.53851428650401	0.0000056651958289202	0.00473956309851537	Exon	LOC_00003013
chr7:53817000	chr7	53817000	9	0.174020631999363	0.0994597443915753	0.321290318658561	0.916726978890722	5.24897685180771	0.00000015294629072926	0.00026649727683359	Intron	LOC_00003013
chr7:54991000	chr7	54991000	11	0.203761904315313	0.132513273450946	0.0142264634152434	0.00206611570247934	5.09987992585786	0.000000339869018908493	0.00051333755691915	Intergenic	LOC_00003022
chr7:55531000	chr7	55531000	22	0.115184664145949	0.131426850015738	0.699820623838507	0.796465787435329	4.11075791541402	0.0000394362500680408	0.0193510102918105	Intron	LOC_00003028
chr7:55646000	chr7	55646000	28	0.141420017850898	0.197888439819059	0.235137401139912	0.0572586051964646	3.78154679456678	0.000155856916774481	0.0480484218785019	Intergenic	LOC_00003028
chr7:55663000	chr7	55663000	20	0.139739560054072	0.164455753786312	0.396995487320552	0.893634752115789	3.80001487613293	0.00014468740201319	0.0460035411516786	Intron	XLOC_040004U_lncRNA
chr7:55701000	chr7	55701000	28	0.158981044083184	0.214981595627761	0.33582911374043	0.927227048834639	3.91311920994213	0.0000911115269960869	0.0338937466372283	Exon	LOC_00003031
chr7:56716000	chr7	56716000	6	0.159026351267229	0.102940538557289	0.338596490854814	0.932485277880015	3.78406235017438	0.000154289144127358	0.0478073849447486	Exon	LOC_00003053
chr7:58110000	chr7	58110000	11	0.117011754451474	0.102202976818703	0.354786075483829	0.915881315395963	3.79718964805847	0.000146345826281391	0.0462450066819931	Intron	LOC_00003064
chr7:58965000	chr7	58965000	12	0.146263642487233	0.13137675904526	0.259085229305504	0.949766629408174	3.8566343382044	0.000114958931870523	0.0398027502706304	Intron	LOC_00003078
chr7:59800000	chr7	59800000	18	0.122577823666272	0.0986248208466793	0.0106351840966418	0.00163398692810458	5.27305051163059	0.00000013417461492303	0.000240174800349195	Intergenic	LOC_00003087
chr7:60364000	chr7	60364000	25	0.160852175776601	0.201142176163283	0.0996294162886099	0.0183174603174603	3.99846961101846	0.0000637533644436519	0.0268684557050322	Intergenic	XLOC_040046U_lncRNA
chr7:64457000	chr7	64457000	20	0.111065041033931	0.125893721209779	0.646838885689909	0.777493553099303	3.94537518295841	0.0000796751270831842	0.0308384523153477	Intron	LOC_00003144
chr7:65509000	chr7	65509000	29	0.140273405760118	0.172942339901181	0.431862845209354	0.887539098565508	4.36790324745182	0.0000125445039120489	0.00851424640347239	Intron	LOC_00003177
chr7:65670000	chr7	65670000	28	0.145182547930501	0.203265061836315	0.25241614519813	0.94160195078829	3.77946817874822	0.000157163675859939	0.0482865441512546	Intron	LOC_00003182
chr7:65924000	chr7	65924000	8	0.188723212918592	0.0845125603122681	0.00000000346619761090596	0	6.31610085549273	0.00000000026824502443171	0.00000101419058963192	Intergenic	LOC_00003188
chr7:65971000	chr7	65971000	14	0.206123234384582	0.181585004144117	0.00000000346619761090596	0	4.24728091483096	0.0000216380585111766	0.012642252708773	Intergenic	LOC_00003188
chr7:66126000	chr7	66126000	17	0.113747783127522	0.11602836937572	0.00000000346619761090596	0	4.04206425581955	0.0000529827083354595	0.0236471870561419	Intron	LOC_00003189
chr7:66909000	chr7	66909000	12	0.143680410960475	0.0866385878905611	0.116070937119964	0.01658425631908	5.74482520768398	0.0000000092015987853714	0.0000240674039042098	Intron	LOC_00003193
chr8:1885000	chr8	1885000	10	0.39576608143024	0.14338099657793	0.00000000346619761090596	0	8.72864792287176	0.00000000000000000257735193001046	0.0000000000000220311482683396	Intergenic	LOC_00023847
chr8:2431000	chr8	2431000	8	0.23884533800124	0.15762453702586	0.00000000346619761090596	0	4.28585958359418	0.0000182033944509784	0.0111897375537559	Intron	LOC_00023849
chr8:2976000	chr8	2976000	7	0.189801243313238	0.131410618879287	0.00000000346619761090596	0	3.82135700006844	0.000132719363577498	0.0436582678144594	Intron	LOC_00023853
chr8:6818000	chr8	6818000	21	0.170055439799918	0.167414209164235	0.451849733862521	0.87986590409155	4.65487325784659	0.00000324180058907516	0.00309392884521474	Intron	LOC_00023919
chr8:7426000	chr8	7426000	18	0.129555282194929	0.134325222665932	0.153800366058676	0.972253570034367	4.09198287977847	0.000042770023461331	0.0203191372716386	Intron	LOC_00023928
chr8:7711000	chr8	7711000	8	0.141495927700381	0.0697848595208665	0.0339690401362362	0.00475933908045977	5.73492477733246	0.00000000975556334503594	0.0000251813290779752	Intergenic	LOC_00023932
chr8:8506000	chr8	8506000	26	0.148556339491728	0.18457199062008	0.477762548600533	0.883538352193836	4.10404455947731	0.0000405989214027708	0.019692610883461	Intergenic	LOC_00023961
chr8:11071000	chr8	11071000	22	0.0825869952034215	0.0821439048897403	0.00000000346619761090596	0	4.71571621021114	0.0000024086196316579	0.0024493606021689	Promoter	LOC_00024000
chr8:11195000	chr8	11195000	6	0.11468201801758	0.0432164402608864	0.237900126283843	0.95711186961187	6.50012877321555	0.0000000000802512869656931	0.000000341754885854722	Promoter	LOC_00024006
chr8:12735000	chr8	12735000	23	0.133012456501751	0.16318254438484	0.00763326530929784	0.0011441647597254	3.90915176797319	0.0000926207643254171	0.0343414980971048	Intron	LOC_00024018
chr8:13090000	chr8	13090000	15	0.191131396071649	0.19442307895182	0.196003216020276	0.962975172975173	3.80741174305913	0.000140428830913213	0.0451370021663966	Intron	LOC_00024028
chr8:13119000	chr8	13119000	29	0.175300221893859	0.195442794785408	0.172692489058554	0.968026716256684	4.83016315163827	0.00000136421221594173	0.00154143043906264	Intron	LOC_00024028
chr8:13892000	chr8	13892000	7	0.314028114968308	0.156228006918005	0.0987832466845455	0.982628152271009	5.31812645683053	0.000000104841195941286	0.000195995049758251	Exon	LOC_00024037
chr8:13918000	chr8	13918000	7	0.134597853773208	0.0930451772850785	0.153983522828582	0.976435591374415	3.82730688981184	0.000129552950896094	0.0429630514694055	Intron	LOC_00024037
chr8:15572000	chr8	15572000	14	0.130504920327574	0.119928484542874	0.00000000346619761090596	0	4.07163236503207	0.0000466848210535868	0.0215962334494326	Intergenic	LOC_00024055
chr8:16549000	chr8	16549000	10	0.234265821659463	0.179576626568084	0.00000000346619761090596	0	4.12533406230258	0.0000370197016969943	0.0185117496971217	Intron	LOC_00024083
chr8:19318000	chr8	19318000	39	0.119649222385662	0.191730618942028	0.35221694260195	0.919426840237699	3.89718219464106	0.0000973184056276392	0.0355855037088907	Intron	LOC_00024138
chr8:22405000	chr8	22405000	8	0.202244007286008	0.120786634808	0.16045909546425	0.973445989926253	4.7358918222567	0.00000218093903673959	0.00225081494965686	Exon	LOC_00024175
chr8:22742000	chr8	22742000	12	0.125848820500656	0.106606767915647	0.615544324170995	0.816032655316122	4.08935671611817	0.0000432571179497368	0.020501006321007	Intron	LOC_00024184
chr8:23930000	chr8	23930000	11	0.312890017351297	0.249148103183411	0.334689943154546	0.914284556797926	4.16514825897795	0.0000311150297764825	0.0163419156455762	Intron	LOC_00024191
chr8:26488000	chr8	26488000	10	0.152689711854943	0.110318825637209	0.619856432825117	0.773845868482933	4.37683470565857	0.0000120415221734419	0.00826810259057383	Intron	LOC_00024222
chr8:27214000	chr8	27214000	27	0.120991276936624	0.125187064126234	0.0147351830814123	0.00229741019214703	5.02199744972577	0.000000511368625570541	0.000719535716775319	Promoter	LOC_00024238
chr8:27821000	chr8	27821000	26	0.107619460423904	0.135440357487489	0.0096108607495433	0.0016025641025641	4.05162640533123	0.0000508628346819757	0.0229880719963168	Intergenic	LOC_00024242
chr8:27966000	chr8	27966000	19	0.209088881606744	0.221271082060215	0.0140402657997149	0.00239234449760766	4.11891737797766	0.0000380656591188902	0.0188826959106326	Intergenic	LOC_00024243
chr8:28920000	chr8	28920000	6	0.271826173470117	0.133859040314009	0.00000000346619761090596	0	4.9741535735885	0.000000655333423896321	0.000880461354020504	Intron	LOC_00024249
chr8:29028000	chr8	29028000	26	0.109419185838091	0.142279023438323	0.00483300526259645	0.000663129973474801	3.9213831404439	0.0000880421436353587	0.0331385965275321	Intergenic	LOC_00024251
chr8:29786000	chr8	29786000	24	0.236652864943759	0.27794394832128	0.0195414863879928	0.00416666666666667	4.17119184483866	0.000030301061938408	0.01601423341615	Intron	LOC_00024265
chr8:31584000	chr8	31584000	18	0.0858380690259034	0.0837413313349686	0.00000000346619761090596	0	4.34886905124922	0.0000136841386578966	0.00901793146802604	Intron	LOC_00024291
chr8:31748000	chr8	31748000	5	0.0642988906195568	0.0237407775698043	0.64252095861049	0.732357978279031	6.05610704537415	0.00000000139455219612013	0.00000445811126325046	Intron	LOC_00024295
chr8:31954000	chr8	31954000	27	0.0880577539612284	0.108754911181723	0.0456730649931607	0.00736619347730459	4.20727217384403	0.0000258471768023835	0.0143616922029225	Intron	LOC_00024298
chr8:32633000	chr8	32633000	11	0.139898493678219	0.092015723466517	0.0853170611530809	0.0126213119991231	5.04251659158446	0.000000459448903944795	0.000662962541912373	Intergenic	LOC_00024304
chr8:33511000	chr8	33511000	16	0.196368787354053	0.198717117525903	0.264013668018743	0.943415890922684	3.95273018849936	0.0000772645422839678	0.0302599192010479	Intron	LOC_00024314
chr8:35119000	chr8	35119000	8	0.210207581448845	0.147295488173127	0.258037962985321	0.952052638626495	4.0364904083035	0.0000542567428421299	0.0240882172556177	Exon	LOC_00024325
chr8:35504000	chr8	35504000	10	0.199331315061817	0.163690255482426	0.0286396988311735	0.005	3.85081544856922	0.000117725188889958	0.0404328658847254	Intergenic	LOC_00024331
chr8:36383000	chr8	36383000	12	0.242676965913412	0.184087657236564	0.00000000346619761090596	0	4.56661615556922	0.00000495660431760456	0.00431032173526264	Intron	LOC_00024341
chr8:37823000	chr8	37823000	5	0.103754373996249	0.0426243590016294	0.341727472966549	0.930027979302176	5.44294010872234	0.0000000524082714186936	0.000109225967383729	Intron	LOC_00024375
chr8:38226000	chr8	38226000	5	0.102680283325783	0.0564934212492149	0.39951742774051	0.904764853825225	4.06419169503881	0.0000481992017099959	0.0221060616331054	Intron	LOC_00024382
chr8:39461000	chr8	39461000	10	0.257855892350376	0.200075222380652	0.585046197869795	0.499466013171256	4.07552678547581	0.0000459102970473827	0.0213467680383645	Intron	LOC_00024396
chr8:40338000	chr8	40338000	13	0.149812512363662	0.128748620004245	0.370612723453243	0.899398666913186	4.19543677451034	0.0000272346252142389	0.0148728589354114	Exon	LOC_00024406
chr8:40969000	chr8	40969000	26	0.157263684276281	0.12420874571279	0.00704315980601204	0.00106837606837607	6.45599140626117	0.000000000107512710049508	0.000000441896343349516	Promoter	LOC_00024412
