chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr2	23350351	0.028041812247167	0.352012867909634	-0.323971055662467	0.123610491874457	-2.6209025686226	0.0474976525107195	0.0352013298489419	0.00876973213677629	0.984564400182823	0.965301835829882	Intergenic	Hypo	LOC_00013377	7866
chr19	25455249	0.931077146346993	0.608441875558975	0.322635270788019	0.122909392757993	2.62498466185805	0.0377412921909364	0.0319746398773569	0.00866528706449008	0.984564400182823	0.965251131767047	Intron	Hyper	LOC_00021589	0
chr3	17595206	0.508933393894826	0.16412953308131	0.344803860813516	0.135380334193738	2.54692723922575	0.0618776478411598	0.0255629757190474	0.0108676089969158	0.984564400182823	0.965226413204242	Intron	Hyper	LOC_00018335	0
chr5	47910286	0.378639801893034	0.725405762438328	-0.346765960545293	0.136492976711161	-2.5405406849548	0.0260498537589728	0.0604025508328693	0.0110681215540435	0.984564400182823	0.965220868036997	Exon	Hypo	LOC_00015735	0
chr9	38638204	0.637958093936448	0.924368108062742	-0.286410014126294	0.10282579819703	-2.78539062325089	0.0265467038441491	0.0429123730300256	0.00534632736366935	0.984564400182823	0.965159889418937	TE	Hypo	LOC_00000512	1676
chr25	22211656	0.347655319585054	0.0260513691497332	0.321603950435321	0.122519965141713	2.62491056101213	0.0453199099209323	0.0477038863599111	0.00866717306907542	0.984564400182823	0.965042186775587	Intron	Hyper	LOC_00004608	0
chr6	69670866	0.642356353986493	0.973569530382843	-0.33121317639635	0.127939844863561	-2.58881958743632	0.0332351904475145	0.0471002403627664	0.00963055359044117	0.984564400182823	0.965009870849688	Intron	Hypo	LOC_00008154	0
chr10	10710485	0.651263178542876	0.948535675868347	-0.297272497325471	0.109031169378677	-2.7264909568475	0.028227356184836	0.03789150926878	0.00640117066368911	0.984564400182823	0.964933900504582	Intergenic	Hypo	LOC_00016981	2752
chr11	55320714	0.542207756220437	0.904223550149681	-0.362015793929244	0.145794657421007	-2.48305253658137	0.0603861322523098	0.0456245018862188	0.0130261874498134	0.984564400182823	0.9646095556808	Intron	Hypo	LOC_00023182	0
chr18	40238558	0.382141939949576	0.0209792990399793	0.361162640909597	0.145511425510834	2.48202256037074	0.059857890556349	0.0486976907515672	0.0130639003991896	0.984564400182823	0.964420675791869	TE	Hyper	LOC_00021155	5792
chr12	5062882	0.35546176945555	0.0520475791710157	0.303414190284534	0.11308463274964	2.68307181008643	0.0302265859098845	0.0408856322768598	0.00729493245698014	0.984564400182823	0.964153420495235	Intron	Hyper	LOC_00025234	0
chr12	42156643	0.697961899096693	0.983549006597174	-0.28558710750048	0.103128954306935	-2.76922334197734	0.0302521164517727	0.0492408988134663	0.00561901024878856	0.984564400182823	0.964127629657515	Intron	Hypo	LOC_00025767	0
chr31	16638236	0.310661422847904	0.769397391722475	-0.458735968874571	0.203674280368618	-2.25230190107622	0.1585742420514	0.0344509027573093	0.024303200114728	0.984564400182823	0.963949453578499	TE	Hypo	LOC_00010953	4952
chr18	29434271	0.0212207688073349	0.313021198297753	-0.291800429490418	0.106760774717238	-2.73321760977539	0.0493883098226394	0.030914768049158	0.00627188795193523	0.984564400182823	0.963917306276022	TE	Hypo	LOC_00021029	3799
chr31	11187740	0.571392122327938	0.932147423161292	-0.360755300833354	0.145835562128582	-2.47371282811855	0.0525245203686038	0.0376231066529127	0.0133717132427836	0.984564400182823	0.963903150479494	Exon	Hypo	LOC_00010868	0
chr16	50852709	0.351065608972773	0.0216031392291904	0.329462469743583	0.128036053462971	2.57320075738561	0.0381022896465271	0.048547391758937	0.0100762740388389	0.984564400182823	0.963845120394866	Intron	Hyper	LOC_00005475	0
chr19	29216778	0.495014271537816	0.877348386753746	-0.382334115215931	0.158574193104079	-2.41107400726289	0.0538897219364475	0.0458971497898817	0.0159056205722278	0.984564400182823	0.963675440739711	Intron	Hypo	LOC_00021638	0
chr19	28229406	0.320002634356476	0.0398851211887599	0.280117513167716	0.100597890114855	2.78452672166285	0.0344196129048538	0.0383048970032784	0.0053605903856607	0.984564400182823	0.963389675661919	TE	Hyper	LOC_00021623	2311
chr5	54235914	0.476553681829627	0.834524650863613	-0.357970969033986	0.144817872217679	-2.47187010520298	0.0338685906120792	0.0386730213218174	0.0134408343507752	0.984564400182823	0.963354550727061	Exon	Hypo	LOC_00015810	0
chr7	47032647	0.0579135019966975	0.359010916320272	-0.301097414323575	0.112453352447081	-2.67753168555171	0.0410302425753997	0.0320816757133394	0.00741668371380518	0.984564400182823	0.963314790358001	Intron	Hypo	LOC_00002922	0
chr27	3619	0.249256129264282	0.586009631724747	-0.336753502460465	0.132881254873697	-2.53424384636153	0.0285153953452145	0.0342322233736363	0.0112690283005977	0.984564400182823	0.963106956667027	Promoter	Hypo	LOC_00024732	901
chr21	50495141	0.345508455794622	0.0473084759446497	0.298199979849973	0.111013966414229	2.6861483242324	0.0456996505389691	0.0245555664421538	0.00722809939130752	0.984564400182823	0.963065883967474	TE	Hyper	LOC_00013060	1054
chr24	15865925	0.266152198411583	0.639991955080067	-0.373839756668484	0.154527724771468	-2.41924067167466	0.087653615220222	0.0345478508945963	0.0155529461120269	0.984564400182823	0.962895013330338	Intron	Hypo	LOC_00016597	0
chr15	33964976	0.799606046534306	0.396042490691831	0.403563555842476	0.172046992716329	2.34565887767577	0.0360802274432528	0.0379544346523871	0.0189934817672405	0.984564400182823	0.962881369235354	Intergenic	Hyper	LOC_00012019	108825
chr5	17434293	0.38957777366468	0.733549119800083	-0.343971346135402	0.137331657998557	-2.5046762789321	0.0308392977641522	0.0449800272396228	0.0122563513298403	0.984564400182823	0.962788551588326	TE	Hypo	LOC_00015137	6337
chr28	803284	0.931723087014408	0.58204990304226	0.349673183972148	0.140726896250053	2.48476441454961	0.0324633232226215	0.0452402236476931	0.0129637194204893	0.984564400182823	0.962680614665606	Intron	Hyper	LOC_00020162	0
chr3	20461316	0.355507540895724	0.0190002949687466	0.336507245926977	0.133211541782618	2.52611178749141	0.0683536998152492	0.0492330353659759	0.011533277621002	0.984564400182823	0.962611178048646	Intron	Hyper	LOC_00018347	0
chr13	22020276	0.694208467233961	0.966369296843165	-0.272160829609205	0.0966779095562233	-2.81512944227377	0.0300157796870431	0.0326606506044291	0.00487575906366465	0.984564400182823	0.962583919127518	TE	Hypo	LOC_00010203	958
chr1	48102290	0.926634995503699	0.571120487470369	0.35551450803333	0.144339361361413	2.4630461481893	0.0407505587466601	0.0424561290301751	0.0137762183162429	0.984564400182823	0.962456086677503	Intron	Hyper	LOC_00006259	0
chr6	41571265	0.374464831983223	0.866554676090347	-0.492089844107124	0.227093793573107	-2.16690133342947	0.239851185117062	0.0335855372971823	0.0302423782667454	0.984564400182823	0.962439822342267	TE	Hypo	LOC_00007818	359
chr17	43264331	0.741735987084485	0.400907702862218	0.340828284222267	0.136017842085238	2.50576158978232	0.035410914187395	0.0356326204858616	0.0122187977137362	0.984564400182823	0.96227901827873	Intron	Hyper	LOC_00019994	0
chr6	7709112	0.0558720437456779	0.351333565403365	-0.295461521657687	0.110100004184184	-2.68357411833896	0.0434207606182341	0.0319497132689379	0.00728398276170058	0.984564400182823	0.962240731073406	Intron	Hypo	LOC_00007360	0
chr19	37467060	0.174098800315789	0.500569808449842	-0.326471008134053	0.127987177476974	-2.55081028091886	0.0342802730582491	0.0286373087552183	0.0107472811362189	0.984564400182823	0.962024171562021	Intron	Hypo	LOC_00021746	0
chr2	11881484	0.232602488172276	0.5954830114146	-0.362880523242324	0.149172205067747	-2.43262827064546	0.0357455589735611	0.0314083246317974	0.0149896811140302	0.984564400182823	0.961945354032127	TE	Hypo	LOC_00013204	18718
chr17	28345017	0.360931288760898	0.700877211331809	-0.339945922570911	0.135852437729297	-2.50231742803391	0.0342529434593478	0.0414144968711591	0.0123383244583758	0.984564400182823	0.961921904614688	Intron	Hypo	LOC_00019801	0
chr17	55400071	0.0905333262038096	0.409149364147562	-0.318616037943752	0.12359486308249	-2.57790679966286	0.0443590725205997	0.0376475293349722	0.00994008038942203	0.984564400182823	0.961890651370568	TE	Hypo	LOC_00020127	21027
chr16	25997338	0.512824008454723	0.817929158493403	-0.30510515003868	0.115943854630079	-2.63149048314913	0.0271972953526723	0.0270498931411097	0.00850112480342828	0.984564400182823	0.961791342904806	Exon	Hypo	LOC_00005180	0
chr6	42267373	0.531329321307078	0.857006355891594	-0.325677034584516	0.127785297983906	-2.54862679606173	0.0358311120726379	0.0298124713757882	0.0108147964785028	0.984564400182823	0.961739835706255	TE	Hypo	LOC_00007839	11190
chr1	109507498	0.0170680361941932	0.311751278702313	-0.29468324250812	0.110043708544647	-2.6778745137307	0.0499162874118928	0.0497451770804293	0.007409097056259	0.984564400182823	0.961732640124026	Intron	Hypo	LOC_00007035	0
chr8	3269929	0.985042206425516	0.693593233020299	0.291448973405217	0.108215889124081	2.69321793466983	0.0498955744141803	0.0329487683247522	0.00707659954379751	0.984564400182823	0.961713525704527	Intron	Hyper	LOC_00023859	0
chr16	1341440	0.456607939874895	0.810931950347899	-0.354324010473003	0.144476689114861	-2.45246491073248	0.0364924714589714	0.033416361659775	0.0141881216524777	0.984564400182823	0.961654035625293	TE	Hypo	LOC_00004779	393
chr6	30449951	0.456144131719436	0.826434417390761	-0.370290285671324	0.153856115415668	-2.40673102054425	0.0650389704775497	0.0537815499055194	0.0160960200416189	0.984564400182823	0.961640736457656	Intergenic	Hypo	LOC_00007634	1294
chr3	49676503	0.496409326997167	0.0859203319016194	0.410488995095548	0.177860902685512	2.30792146501899	0.106332707189075	0.0411566818834906	0.0210035049542833	0.984564400182823	0.961618422360913	Intron	Hyper	LOC_00018726	0
chr21	41443508	0.527572941756118	0.856560982302773	-0.328988040546655	0.129865129022536	-2.53330546100304	0.0399937610285438	0.0352767454082236	0.0112992440273727	0.984564400182823	0.961550719121609	Promoter	Hypo	XLOC_026934U_lncRNA	150
chr8	63014283	0.238357193298527	0.581862631652812	-0.343505438354285	0.138358140651594	-2.48272661613228	0.0450491507919883	0.0469889075161935	0.0130381107165171	0.984564400182823	0.961467267868083	Intron	Hypo	LOC_00024711	0
chr2	21886726	0.65010404712204	0.948369272663163	-0.298265225541123	0.112294938526035	-2.65608788299902	0.0302700942250329	0.0389537240326828	0.00790530097640457	0.984564400182823	0.96146159654542	Intron	Hypo	LOC_00013349	0
chr28	28359163	0.466103294997348	0.803322929074011	-0.337219634076663	0.134922986633008	-2.4993490174799	0.034565414613402	0.0274560122151233	0.0124421704647542	0.984564400182823	0.961238596339195	Intron	Hypo	LOC_00020518	0
chr13	3116883	0.560030714625201	0.909992860283539	-0.349962145658338	0.142371094716294	-2.45809829836398	0.0378058253144997	0.0388833394960615	0.0139674937312096	0.984564400182823	0.961218430645147	Exon	Hypo	LOC_00009898	0
chr29	1794133	0.62562944411348	0.169108367678454	0.456521076435025	0.206799602198449	2.20755297196819	0.152083374454614	0.0644587286081797	0.0272754505023325	0.984564400182823	0.961206155419326	Exon	Hyper	LOC_00019113	0
chr30	23374816	0.947686988046036	0.623207237710272	0.324479750335764	0.127649412499342	2.54196038965268	0.0351492686039924	0.0412481423427656	0.011023266506328	0.984564400182823	0.961115791498191	Intron	Hyper	LOC_00023650	0
chr1	58719357	0.362555619644299	0.0699572420572546	0.292598377587044	0.109385502490956	2.67492831247209	0.0279217607923821	0.0513805987466562	0.00747452310807336	0.984564400182823	0.961023870130313	Intron	Hyper	LOC_00006397	0
chr1	55141617	0.504907531930897	0.829227632611613	-0.324320100680716	0.127675342052489	-2.54019370903572	0.0346438661954894	0.033957695801794	0.0110791087578683	0.984564400182823	0.960982028627394	Exon	Hypo	LOC_00006355	0
chr5	24000346	0.0648347091185932	0.371796801670763	-0.306962092552169	0.117689871836569	-2.60822862462145	0.0395997947924842	0.0358472442352636	0.00910121449425358	0.984564400182823	0.960944162285159	Promoter	Hypo	LOC_00015280	547
chr28	21753588	0.639929061578372	0.929666482573914	-0.289737420995542	0.107890077622549	-2.6854871864045	0.0294160315971119	0.0270406606521546	0.00724241517359947	0.984564400182823	0.960830497656907	TE	Hypo	LOC_00020399	8265
chr11	49270109	0.729693672101942	0.371294190768605	0.358399481333337	0.14775921014072	2.42556440977189	0.0315840610925102	0.0352591382963818	0.0152846032477033	0.984564400182823	0.96079611622249	Intron	Hyper	LOC_00023116	0
chr6	24229815	0.513725918340558	0.832457803661279	-0.318731885320721	0.124682873985263	-2.556340539266	0.0320139017603676	0.0266086372194074	0.0105779541278864	0.984564400182823	0.960702946656289	Exon	Hypo	LOC_00007542	0
chr9	3850987	0.501111189689426	0.84531265509378	-0.344201465404353	0.139544147590019	-2.466613407648	0.0457912394423367	0.0309259544818372	0.0136397528834795	0.984564400182823	0.960668556002902	Intron	Hypo	LOC_00000044	0
chr27	8327672	0.251734813096958	0.605084433706108	-0.35334962060915	0.144999085694828	-2.43690930129605	0.0297956646908494	0.0425872784570732	0.0148133943595788	0.984564400182823	0.960587285442507	Intron	Hypo	LOC_00024848	0
chr1	127946202	0.839682405091033	0.50066745059904	0.339014954491993	0.136588269405153	2.48202101079702	0.043867439085707	0.030008322419684	0.0130639572100623	0.984564400182823	0.960585832898995	Intron	Hyper	LOC_00007261	0
chr5	41451836	0.328979326732677	0.683097551387965	-0.354118224655288	0.145455820874804	-2.43454144719366	0.0473166802868013	0.0311461671447679	0.0149106720943498	0.984564400182823	0.960583475021269	Exon	Hypo	LOC_00015575	0
chr14	22198505	0.125863787667496	0.448723944085329	-0.322860156417833	0.127210338700714	-2.53800249032763	0.0801332151414481	0.0306805820977569	0.0111487191113307	0.984564400182823	0.960548262344499	Exon	Hypo	XLOC_018571U_lncRNA	0
chr23	38723270	0.911736315344194	0.561009964601442	0.350726350742752	0.143724157023063	2.44027418916412	0.0404840510875828	0.036800773597837	0.0146761180092715	0.984564400182823	0.960319957699897	Intron	Hyper	LOC_00011619	0
chr2	67523250	0.219946263864958	0.547558641287751	-0.327612377422793	0.130194426027522	-2.51633182324977	0.0289316609757003	0.0294145193953582	0.0118583479011531	0.984564400182823	0.960300581603278	Intron	Hypo	LOC_00014082	0
chr3	70030780	0.59839142653607	0.924920771789591	-0.326529345253521	0.129570043310947	-2.52009906695719	0.0330555185168399	0.0383419869558333	0.011732180930588	0.984564400182823	0.960292910888341	Intron	Hypo	LOC_00018954	0
chr21	7065586	0.34271770158202	0.014068422739486	0.328649278842534	0.13081519279654	2.51231735256997	0.0742290114677166	0.0507455312451361	0.0119941174475028	0.984564400182823	0.960282646701828	Promoter	Hyper	LOC_00012426	0
chr30	25221832	0.729314225519506	0.983238966041219	-0.253924740521713	0.087818908323644	-2.8914586319601	0.0266591033525636	0.0490079039056641	0.00383458071818799	0.984564400182823	0.960205549895278	Intron	Hypo	LOC_00023693	0
chr16	1136863	0.596209114492537	0.922200986674612	-0.325991872182075	0.129471868140654	-2.51785871991843	0.0340579193722645	0.041805727761701	0.0118070670456224	0.984564400182823	0.960050740774807	Intron	Hypo	LOC_00004778	0
chr4	62116063	0.432163773405305	0.0716496463960725	0.360514127009233	0.149822105255775	2.40628127867892	0.08844626758727	0.0518264435467507	0.0161158510451756	0.984564400182823	0.96002402137521	Exon	Hyper	LOC_00004064	0
chr1	44880215	0.686532306388658	0.986599469270603	-0.300067162881945	0.114510884490741	-2.6204248112869	0.0346756620698397	0.0499212891074424	0.00878202934856609	0.984564400182823	0.959932122592631	Exon	Hypo	LOC_00006219	0
chr28	14939441	0.536176404819024	0.171601830379028	0.364574574439996	0.1525387113033	2.39004624678581	0.0409440838437236	0.063980736814084	0.0168462513581722	0.984564400182823	0.959744092117928	Exon	Hyper	LOC_00020254	0
chr18	50969475	0.467486885463532	0.819245204314985	-0.351758318851453	0.144962788252565	-2.42654217052306	0.0333984589053594	0.0304749774602656	0.0152434786441886	0.984564400182823	0.959696259343507	Exon	Hypo	LOC_00021258	0
chr15	42269061	0.391153336779197	0.0155337578884094	0.375619578890787	0.159249556532156	2.35868524264895	0.116555230838925	0.0502823631973554	0.0183398039136247	0.984564400182823	0.959661279231882	Intron	Hyper	LOC_00012129	0
chr14	63753042	0.446261872611479	0.861218888135438	-0.414957015523959	0.183249588513947	-2.26443627453153	0.138582631132464	0.0356330463971796	0.0235472950294673	0.984564400182823	0.959644447411115	Intron	Hypo	LOC_00009872	0
chr21	21339359	0.314384956661272	0.0142560923775126	0.30012886428376	0.114956083642855	2.61081323208782	0.0554514246882957	0.0506987091307505	0.00903272095307052	0.984564400182823	0.959400874830787	Exon	Hyper	LOC_00012619	0
chr31	4034237	0.451282964705816	0.0378348900466819	0.413448074659134	0.182654360120693	2.26355436785599	0.14804672191757	0.0351745520925083	0.0236015371432738	0.984564400182823	0.959394697311518	Intron	Hyper	LOC_00010775	0
chr7	8171015	0.0204364082189091	0.328181309186783	-0.307744900967874	0.119393226925914	-2.5775741965567	0.0494234456259233	0.0383847793623631	0.00994965184738722	0.984564400182823	0.959389738641289	TE	Hypo	XLOC_039632U_lncRNA	404370
chr4	1848873	0.911329895539311	0.610997193464119	0.300332702075191	0.11510593617024	2.60918517382982	0.0285126578872288	0.0305217717973098	0.0090758115455117	0.984564400182823	0.959360005721253	Promoter	Hyper	LOC_00003264	0
chr13	12866640	0.810392937993302	0.430526193842208	0.379866744151094	0.162200500903287	2.34195789800669	0.0393375843971676	0.0725658160350551	0.0191828787350929	0.984564400182823	0.959321432571709	Intron	Hyper	LOC_00010048	0
chr7	39417635	0.337014895353632	0.0161188285481493	0.320896066805482	0.127213635093642	2.52249742387496	0.065958409560506	0.050084975444373	0.0116524803656263	0.984564400182823	0.959223896168276	TE	Hyper	LOC_00002801	182466
chr3	6366218	0.455135103832413	0.793273094540344	-0.338137990707931	0.137368615913512	-2.46153743676666	0.0510594891811921	0.0281676040634432	0.0138342959073874	0.984564400182823	0.959215299820242	Promoter	Hypo	LOC_00018212	1011
chr8	8141042	0.747801975629615	0.367488664415656	0.380313311213959	0.1627333245306	2.33703399295112	0.0937132965601472	0.0346608417962225	0.0194374166319262	0.984564400182823	0.959094364854436	Intergenic	Hyper	LOC_00023947	4839
chr19	1184945	0.504440532520275	0.8668438789712	-0.362403346450926	0.151947646951612	-2.38505402170745	0.0413775383035229	0.0386421830997625	0.0170766135237528	0.984564400182823	0.959080595515542	Intron	Hypo	LOC_00021291	0
chr2	73306901	0.360276022983199	0.0631491503289289	0.29712687265427	0.113480130264044	2.6183162811227	0.0342781993629977	0.0411087783480169	0.00883648600459463	0.984564400182823	0.959048699425868	Intron	Hyper	LOC_00014195	0
chr9	67887923	0.645957540564196	0.949014611178837	-0.303057070614641	0.117103462295136	-2.58794287269531	0.0383954445878433	0.0363140172415965	0.00965509917066641	0.984564400182823	0.95882954019229	Exon	Hypo	LOC_00000941	0
chr3	35792166	0.318940838776822	0.0315283118927665	0.287412526884055	0.108001627029543	2.66118700976084	0.0468405021298867	0.0361464716638138	0.00778656963959014	0.984564400182823	0.958821137776812	Exon	Hyper	LOC_00018529	0
chr31	4061883	0.326171277444705	0.663942203623193	-0.337770926178488	0.137591352137057	-2.45488485237088	0.0378128680968101	0.0305599483669251	0.0140929722453594	0.984564400182823	0.958746533008439	Intron	Hypo	LOC_00010775	0
chr8	16679936	0.340820370174015	0.69166160010432	-0.350841229930305	0.14537233814153	-2.41339744834218	0.0427819382022933	0.0316012221447289	0.0158045747885737	0.984564400182823	0.958745488425082	Intron	Hypo	LOC_00024086	0
chr27	4240239	0.358502100105496	0.73852272727558	-0.380020627170083	0.163121644974333	-2.32967628072828	0.0332587767277535	0.0356578008437416	0.0198232670974964	0.984564400182823	0.958603962853797	Intergenic	Hypo	LOC_00024799	79814
chr28	12308256	0.246234179703811	0.657381723502883	-0.411147543799072	0.182334622755234	-2.25490659747599	0.173100476535257	0.0262704529592499	0.0241391921246912	0.984564400182823	0.958567923154252	Intron	Hypo	LOC_00020221	0
chr23	15126426	0.453898270412892	0.805566337650882	-0.35166806723799	0.146069293231572	-2.40754274534943	0.0474495937304017	0.0315206357805294	0.0160602819838397	0.984564400182823	0.958543529159724	TE	Hypo	LOC_00011311	23410
chr9	58614390	0.62703324717017	0.290949864743461	0.336083382426709	0.136801184005001	2.45672860853618	0.0395252890236499	0.029010214841704	0.0140208562279374	0.984564400182823	0.958519976745017	Exon	Hyper	LOC_00000798	0
chr16	36303661	0.905911104375156	0.57827511047119	0.327635993903966	0.131827051693038	2.48534720071623	0.0293772667579156	0.0348167169334042	0.0129425135537784	0.984564400182823	0.958485680241613	Intron	Hyper	LOC_00005304	0
chr9	34220203	0.33704500523428	0.695051813485635	-0.358006808251355	0.150128226863561	-2.38467352696251	0.0444613554068352	0.0483222777130802	0.017094283968062	0.984564400182823	0.958295496012101	Intergenic	Hypo	LOC_00000477	145843
chr15	41946498	0.698595848077175	0.983506377769494	-0.284910529692319	0.106923424479881	-2.66462219179978	0.030686717130117	0.0489549926057082	0.00770748597129307	0.984564400182823	0.95828804676955	TE	Hypo	LOC_00012126	10397
chr7	19460178	0.628783791352395	0.940442027442444	-0.311658236090049	0.122680876696095	-2.54039785566653	0.0410188588487741	0.0436021247563463	0.0110726431577085	0.984564400182823	0.958157106039476	TE	Hypo	LOC_00002568	1061
chr1	20952571	0.608658260435619	0.899541475652985	-0.290883215217366	0.110521930254132	-2.63190494907675	0.027742384663331	0.0307204010843311	0.00849076137589284	0.984564400182823	0.958128366200006	Exon	Hypo	LOC_00005866	0
chr21	22859615	0.05155193502796	0.353866819730756	-0.302314884702796	0.117250492343429	-2.57836772077093	0.0367038090480826	0.0313264090915432	0.00992682983059379	0.984564400182823	0.958081064743589	Intron	Hypo	LOC_00012645	0
chr7	29216588	0.412207188444844	0.0846727574600185	0.327534430984825	0.132281467550139	2.47604170902231	0.0343021095342976	0.0391253378001536	0.0132848057552969	0.984564400182823	0.957905483698945	Intergenic	Hyper	LOC_00002696	36550
chr20	4650288	0.502005133278881	0.864212890680157	-0.362207757401276	0.153176966164885	-2.36463592712355	0.0810679217658457	0.028154868162177	0.0180478031049621	0.984564400182823	0.95780733679744	TE	Hypo	LOC_00014356	11619
chr6	28076220	0.345228970159026	0.678402923964078	-0.333173953805051	0.135731422496271	-2.45465602347315	0.0269372015665774	0.0466930240784616	0.0141019453726993	0.984564400182823	0.957801118440884	Intron	Hypo	LOC_00007607	0
chr18	51368678	0.299786131891865	0.01990875025181	0.279877381640055	0.104394259708557	2.68096524101424	0.0295716274221004	0.0492215302931069	0.00734101406802551	0.984564400182823	0.957697913747931	TE	Hyper	LOC_00021270	1965
chr2	73211939	0.845705241146849	0.466811083242512	0.378894157904337	0.163560248142632	2.31654183829512	0.0396818113412508	0.0401090528748242	0.0205287028162446	0.984564400182823	0.957622526251456	Promoter	Hyper	LOC_00014193	1646
chr9	46382005	0.0509196441805538	0.340468529599832	-0.289548885419278	0.110157026111006	-2.62851036961997	0.0361135883038376	0.0304746038177774	0.00857597407592134	0.984564400182823	0.957551637624267	Intron	Hypo	LOC_00000616	0
chr25	663252	0.564432131255174	0.897862191846319	-0.333430060591145	0.136371509006564	-2.44501262045209	0.0384442685790397	0.0557511150687102	0.0144847073248099	0.984564400182823	0.957266706661393	Intron	Hypo	LOC_00004304	0
chr16	41030285	0.377401728003561	0.0885114118367807	0.288890316166781	0.109981135903658	2.62672606345732	0.0295359790306787	0.0350849553999465	0.00862107061924737	0.984564400182823	0.957257314713627	Intron	Hyper	LOC_00005354	0
chr16	39045556	0.680774536551526	0.978766357982931	-0.297991821431405	0.115364468619144	-2.58304679940212	0.0336009052094697	0.0479273958154488	0.00979320376746283	0.984564400182823	0.957220345009718	Intergenic	Hypo	LOC_00005330	17806
chr3	68183436	0.980530797605057	0.672856788615807	0.307674008989251	0.121090625451454	2.54085737720959	0.0487362451166537	0.0427305183231081	0.0110581017515508	0.984564400182823	0.957210488963381	Intron	Hyper	LOC_00018925	0
chr2	52864423	0.597336457040811	0.263334702382788	0.334001754658023	0.136775744855454	2.44196626390885	0.0504419256468266	0.0300741977444246	0.0146075115990852	0.984564400182823	0.957199031127932	Intron	Hyper	LOC_00013797	0
chr2	42265776	0.59596111822093	0.234373445578668	0.361587672642263	0.153469564656606	2.35608717240665	0.0324837378556442	0.0329585021305886	0.0184685831119951	0.984564400182823	0.957171653493885	Intron	Hyper	LOC_00013628	0
chr30	12399150	0.31034959194251	0.0166243313524759	0.293725260590034	0.112928822082426	2.60097692664895	0.0503404289873983	0.0501165020467886	0.00929587059871697	0.984564400182823	0.95711455093978	Intergenic	Hyper	LOC_00023529	41
chr7	28462087	0.863591438694599	0.560134486219347	0.303456952475253	0.118713647075159	2.55620950035451	0.0310754875748809	0.0284936740459533	0.0105819387081444	0.984564400182823	0.957060219526757	Intron	Hyper	LOC_00002690	0
chr2	13205971	0.806410268564188	0.466131935423126	0.340278333141062	0.140690117837986	2.4186370611539	0.0387153670561736	0.0345934250294092	0.0155787753022933	0.984564400182823	0.957044144159419	Intron	Hyper	LOC_00013215	0
chr22	35434286	0.931147063130913	0.633345859137978	0.297801203992935	0.115396597651773	2.58067577426847	0.0437646819401391	0.0289972928015458	0.00986071431252252	0.984564400182823	0.957027895880821	TE	Hyper	LOC_00008794	4829
chr19	28229453	0.421775194103894	0.0780966159336223	0.343678578170271	0.142783450021855	2.40699169348876	0.0698382609454875	0.0529619123459589	0.0160845357012499	0.984564400182823	0.956998469891884	TE	Hyper	LOC_00021623	2264
chr12	39513403	0.538560228622776	0.82645968276989	-0.287899454147114	0.109590927581483	-2.62703729679682	0.0279461075988264	0.0250037284407773	0.00861318927949233	0.984564400182823	0.956986820865167	Intron	Hypo	LOC_00025734	0
chr15	11483859	0.830318955854795	0.521827320822005	0.30849163503279	0.121861848354179	2.53148659075145	0.0367402670324922	0.0268859191867652	0.0113580160199094	0.984564400182823	0.956849870728926	Exon	Hyper	LOC_00011752	0
chr24	8941083	0.346966812256399	0.0163473368207306	0.330619475435668	0.135128887362689	2.44669723764008	0.0492484080616598	0.0500058626538134	0.0144171889555285	0.984564400182823	0.956777099654922	TE	Hyper	XLOC_028679U_lncRNA	5186
chr7	15330845	0.425423717505239	0.794610290431151	-0.369186572925911	0.158551631131672	-2.32849432258009	0.0324787171292101	0.0530083403415557	0.0198858703681395	0.984564400182823	0.956767996921374	Intron	Hypo	LOC_00002499	0
chr19	43608595	0.386551770376503	0.713545681121929	-0.326993910745425	0.133002890894114	-2.4585473935732	0.0291141032438267	0.0332839004443677	0.013950036254969	0.984564400182823	0.956722329194896	Exon	Hypo	LOC_00021835	0
chr22	31140652	0.700413427823551	0.983835713445729	-0.283422285622178	0.107252042316746	-2.64258171219853	0.0326702402626233	0.0490487076450247	0.00822766097087654	0.984564400182823	0.956560554163446	Exon	Hypo	LOC_00008726	0
chr8	13226953	0.432172897427964	0.81165517691585	-0.379482279487886	0.165263597269733	-2.2962242487589	0.0343640889870184	0.0563340405497348	0.0216630627511072	0.984564400182823	0.956452023630213	Intergenic	Hypo	LOC_00024031	679
chr2	49794954	0.348814017703712	0.022426450542118	0.326387567161594	0.132947235034166	2.45501583449793	0.0559976873814097	0.0484282555766368	0.0140878382769166	0.984564400182823	0.956370962520474	Intron	Hyper	LOC_00013752	0
chr24	21660449	0.271664886826935	0.673775910429443	-0.402111023602509	0.179591701440832	-2.2390289772659	0.12640878677583	0.0307624816047354	0.0251540307816119	0.984564400182823	0.956324163940764	Intron	Hypo	LOC_00016674	0
chr21	36933673	0.346990013887514	0.836293705829622	-0.489303691942108	0.236878168942189	-2.06563438972515	0.297946428715093	0.0450317563950479	0.0388630146892163	0.984564400182823	0.956284741223591	Intergenic	Hypo	LOC_00012873	2025
