chr	window	sample	mean_beta	n_cpgs	condition
chr6	53500000	A1	6.24821373265285	17513	Amputated
chr6	54500000	A1	5.71093279414458	13812	Amputated
chr6	55500000	A1	16.2219517914367	12308	Amputated
chr6	56500000	A1	13.2768783643795	16164	Amputated
chr6	57500000	A1	19.9087431463714	16916	Amputated
chr6	58500000	A1	10.1963618792905	17797	Amputated
chr6	59500000	A1	9.33868193812796	19262	Amputated
chr6	60500000	A1	10.2708553993379	15189	Amputated
chr6	61500000	A1	1.94436818560473	15828	Amputated
chr6	62500000	A1	10.5145804834995	19521	Amputated
chr6	63500000	A1	7.45870323262353	20015	Amputated
chr6	64500000	A1	26.4909026975916	17942	Amputated
chr6	65500000	A1	17.6117349357809	15699	Amputated
chr6	66500000	A1	23.1526468432041	15574	Amputated
chr6	67500000	A1	24.8935792024829	16030	Amputated
chr6	68500000	A1	38.4530392374939	14622	Amputated
chr6	69500000	A1	48.5032678938437	11845	Amputated
chr6	70500000	A1	25.790307703128	8153	Amputated
chr6	71500000	A1	25.503961783615	15142	Amputated
chr6	72500000	A1	27.2245331584197	11803	Amputated
chr6	73500000	A1	9.78717215484814	19637	Amputated
chr6	74500000	A1	11.3532651726414	13045	Amputated
chr6	75500000	A1	24.6700041822009	15125	Amputated
chr6	76500000	A1	30.8593647283088	12119	Amputated
chr6	77500000	A1	53.7675530672009	6851	Amputated
chr6	78500000	A1	16.4398428925882	5016	Amputated
chr6	79500000	A1	0.115440115440115	180	Amputated
chr7	500000	A1	3.93071073626199	4970	Amputated
chr7	1500000	A1	21.3384419438406	6664	Amputated
chr7	2500000	A1	3.51552593743076	9722	Amputated
chr7	3500000	A1	30.3975090993824	12316	Amputated
chr7	4500000	A1	17.0246268018129	13605	Amputated
chr7	5500000	A1	11.9684837231294	16642	Amputated
chr7	6500000	A1	16.4598474012092	16946	Amputated
chr7	7500000	A1	0.301791593586507	12406	Amputated
chr7	8500000	A1	0.313110342662175	13427	Amputated
chr7	9500000	A1	4.16527653345953	14602	Amputated
chr7	10500000	A1	19.9156857973633	10204	Amputated
chr7	11500000	A1	30.0376221710467	14430	Amputated
chr7	12500000	A1	39.6720096909957	14954	Amputated
chr7	13500000	A1	23.6366536595924	18655	Amputated
chr7	14500000	A1	28.309861156856	18276	Amputated
chr7	15500000	A1	39.5079153370699	16913	Amputated
chr7	16500000	A1	12.4614295732014	19334	Amputated
chr7	17500000	A1	24.1489320049131	18823	Amputated
chr7	18500000	A1	11.500534240054	20809	Amputated
chr7	19500000	A1	27.7723029526163	18849	Amputated
chr7	20500000	A1	20.4505298413229	14793	Amputated
chr7	21500000	A1	2.64016977554581	17076	Amputated
chr7	22500000	A1	42.5977518546663	17056	Amputated
chr7	23500000	A1	16.9572220684797	14769	Amputated
chr7	24500000	A1	11.9101839092026	17080	Amputated
chr7	25500000	A1	4.69977020185541	18079	Amputated
chr7	26500000	A1	18.7603360487971	13546	Amputated
chr7	27500000	A1	57.2110492116967	13104	Amputated
chr7	28500000	A1	65.1029037899135	15842	Amputated
chr7	29500000	A1	17.5552505378418	7885	Amputated
chr7	30500000	A1	31.4395090771697	9195	Amputated
chr7	31500000	A1	27.1890411828861	10777	Amputated
chr7	32500000	A1	14.8663708835254	12250	Amputated
chr7	33500000	A1	17.0425831224273	17225	Amputated
chr7	34500000	A1	15.5686551177441	11547	Amputated
chr7	35500000	A1	4.42740439817657	8225	Amputated
chr7	36500000	A1	12.4947912779665	17276	Amputated
chr7	37500000	A1	25.2391791651092	16090	Amputated
chr7	38500000	A1	19.5303441798135	18814	Amputated
chr7	39500000	A1	11.5709133769291	18989	Amputated
chr7	40500000	A1	15.6331741956941	17814	Amputated
chr7	41500000	A1	34.3138537737832	17059	Amputated
chr7	42500000	A1	11.2826427883607	18131	Amputated
chr7	43500000	A1	4.86475347265725	14478	Amputated
chr7	44500000	A1	43.374214861672	16417	Amputated
chr7	45500000	A1	26.384334772085	12058	Amputated
chr7	46500000	A1	22.9128889056191	15722	Amputated
chr7	47500000	A1	7.53071355381931	18562	Amputated
chr7	48500000	A1	16.7726547420806	18933	Amputated
chr7	49500000	A1	9.19850249754869	18112	Amputated
chr7	50500000	A1	7.11738865605709	11505	Amputated
chr7	51500000	A1	17.2586622902363	18643	Amputated
chr7	52500000	A1	20.9724366904153	19161	Amputated
chr7	53500000	A1	18.9580586195453	15749	Amputated
chr7	54500000	A1	15.5501911611464	14775	Amputated
chr7	55500000	A1	20.7277854348717	18105	Amputated
chr7	56500000	A1	23.7418718041408	17448	Amputated
chr7	57500000	A1	4.81632368415003	17974	Amputated
chr7	58500000	A1	15.5047224546495	17350	Amputated
chr7	59500000	A1	6.06212965785447	15245	Amputated
chr7	60500000	A1	18.5400171368828	19743	Amputated
chr7	61500000	A1	2.27715106595388	18851	Amputated
chr7	62500000	A1	9.4250664163978	19247	Amputated
chr7	63500000	A1	13.9841865885898	13410	Amputated
chr7	64500000	A1	36.6577916783447	10265	Amputated
chr7	65500000	A1	39.1564506629671	14000	Amputated
chr7	66500000	A1	22.894530995183	5592	Amputated
chr7	67500000	A1	14.5399397606224	7825	Amputated
chr7	68500000	A1	15.3369532915489	10740	Amputated
chr7	69500000	A1	39.3465432715336	2658	Amputated
chr7	70500000	A1	31.5634257904535	5715	Amputated
chr8	500000	A1	2.72556221566376	3254	Amputated
chr8	1500000	A1	18.6800126448493	8168	Amputated
chr8	2500000	A1	1.35388621170616	11700	Amputated
chr8	3500000	A1	45.4625318783571	10772	Amputated
chr8	4500000	A1	17.4962077003969	8573	Amputated
chr8	5500000	A1	20.7294218049402	17119	Amputated
chr8	6500000	A1	23.042734864374	9790	Amputated
chr8	7500000	A1	26.5973746419515	15899	Amputated
chr8	8500000	A1	40.4183461036604	14532	Amputated
chr8	9500000	A1	7.11076122896011	13956	Amputated
chr8	10500000	A1	19.4037917833913	13327	Amputated
chr8	11500000	A1	18.3824556118482	17718	Amputated
chr8	12500000	A1	9.40115465504534	18799	Amputated
chr8	13500000	A1	33.2426758787211	17354	Amputated
chr8	14500000	A1	7.08936651422503	19440	Amputated
chr8	15500000	A1	19.9980738017043	18446	Amputated
chr8	16500000	A1	23.6360879733636	19794	Amputated
chr8	17500000	A1	31.9053640491212	14822	Amputated
chr8	18500000	A1	18.3264367834955	17599	Amputated
chr8	19500000	A1	34.0092460602633	14571	Amputated
chr8	20500000	A1	9.1273519978891	19886	Amputated
chr8	21500000	A1	13.9459837336814	14373	Amputated
chr8	22500000	A1	31.6070905230491	14984	Amputated
chr8	23500000	A1	7.84512619215543	20406	Amputated
chr8	24500000	A1	7.34637159853149	9211	Amputated
chr8	25500000	A1	13.215442810935	19894	Amputated
chr8	26500000	A1	17.1887762925151	20152	Amputated
chr8	27500000	A1	5.06380033438943	19661	Amputated
chr8	28500000	A1	10.0585275833895	17250	Amputated
chr8	29500000	A1	9.30023267789361	15947	Amputated
chr8	30500000	A1	20.815834067088	13789	Amputated
chr8	31500000	A1	19.4024183308591	17196	Amputated
chr8	32500000	A1	10.565783687039	18153	Amputated
chr8	33500000	A1	9.10619906377306	11939	Amputated
chr8	34500000	A1	0.352099724356618	4230	Amputated
chr8	35500000	A1	12.8529485760883	15665	Amputated
chr8	36500000	A1	21.4041105846083	11262	Amputated
chr8	37500000	A1	39.2148889843583	14610	Amputated
chr8	38500000	A1	46.676789314898	19686	Amputated
chr8	39500000	A1	11.1872466949329	15296	Amputated
chr8	40500000	A1	5.9088555288008	16932	Amputated
chr8	41500000	A1	20.9860122236164	10603	Amputated
chr8	42500000	A1	13.9800736464036	17826	Amputated
chr8	43500000	A1	20.4047245361476	15292	Amputated
chr8	44500000	A1	11.3916883546316	18848	Amputated
chr8	45500000	A1	2.18821337709419	22071	Amputated
chr8	46500000	A1	7.13353029058474	20905	Amputated
chr8	47500000	A1	30.9700829895841	14621	Amputated
chr8	48500000	A1	11.4826470794946	15717	Amputated
chr8	49500000	A1	31.1483353564961	17518	Amputated
chr8	50500000	A1	8.96281186931966	14173	Amputated
chr8	51500000	A1	22.3123643666305	16710	Amputated
chr8	52500000	A1	10.2512206421585	16433	Amputated
chr8	53500000	A1	29.401790248588	16287	Amputated
chr8	54500000	A1	15.867562282063	18241	Amputated
chr8	55500000	A1	10.2918307601003	15469	Amputated
chr8	56500000	A1	19.025629565593	13751	Amputated
chr8	57500000	A1	8.26488352087824	7203	Amputated
chr8	58500000	A1	15.0566230115835	12507	Amputated
chr8	59500000	A1	22.8801685076032	9908	Amputated
chr8	60500000	A1	39.4850748507423	10267	Amputated
chr8	61500000	A1	36.6189638863207	6371	Amputated
chr8	62500000	A1	31.3871168135535	5487	Amputated
chr8	63500000	A1	18.4841009610868	2604	Amputated
chr8	64500000	A1	41.8100756835192	3385	Amputated
chr9	500000	A1	1.30175728771128	2852	Amputated
chr9	1500000	A1	37.4401286668391	6138	Amputated
chr9	2500000	A1	38.0060406348462	7980	Amputated
chr9	3500000	A1	21.5784468543047	13231	Amputated
chr9	4500000	A1	19.890770149239	14523	Amputated
chr9	5500000	A1	16.5107477119628	13251	Amputated
chr9	6500000	A1	10.1052088023024	16565	Amputated
chr9	7500000	A1	10.8764693894274	15805	Amputated
chr9	8500000	A1	16.6924802812282	17311	Amputated
chr9	9500000	A1	17.57178517866	15327	Amputated
chr9	10500000	A1	25.4010173779131	14115	Amputated
chr9	11500000	A1	8.63544889027402	18485	Amputated
chr9	12500000	A1	24.7545328444514	16951	Amputated
chr9	13500000	A1	20.7890164609435	18211	Amputated
chr9	14500000	A1	3.79418901706307	18046	Amputated
chr9	15500000	A1	0.256228189690123	4908	Amputated
chr9	16500000	A1	19.7219554389789	16980	Amputated
chr9	17500000	A1	26.976984530833	16106	Amputated
chr9	18500000	A1	13.2284837141652	19388	Amputated
chr9	19500000	A1	34.9365523144614	15729	Amputated
chr9	20500000	A1	29.6913005524716	16230	Amputated
chr9	21500000	A1	7.66599007459109	21695	Amputated
chr9	22500000	A1	13.3059469217466	16558	Amputated
chr9	23500000	A1	4.65155587103367	16944	Amputated
chr9	24500000	A1	22.9748376953395	18713	Amputated
chr9	25500000	A1	24.0803408329806	18162	Amputated
chr9	26500000	A1	12.3919560478516	18198	Amputated
chr9	27500000	A1	5.54510249762419	19834	Amputated
chr9	28500000	A1	20.5508964114879	18377	Amputated
chr9	29500000	A1	1.76929743000171	20708	Amputated
chr9	30500000	A1	3.18193807486127	18145	Amputated
chr9	31500000	A1	27.7678285319832	17480	Amputated
chr9	32500000	A1	2.4538189789631	17649	Amputated
chr9	33500000	A1	11.4914671249898	13434	Amputated
chr9	34500000	A1	14.0931188971966	18205	Amputated
chr9	35500000	A1	11.6126233773889	18823	Amputated
chr9	36500000	A1	0.310008550872255	15867	Amputated
chr9	37500000	A1	9.04482152632053	16654	Amputated
chr9	38500000	A1	15.112360315249	19372	Amputated
chr9	39500000	A1	12.7476348383006	18795	Amputated
chr9	40500000	A1	9.01395239474236	16775	Amputated
chr9	41500000	A1	42.3653810340581	9371	Amputated
chr9	42500000	A1	16.2912508976988	16900	Amputated
chr9	43500000	A1	28.8535432309133	8441	Amputated
chr9	44500000	A1	38.7705742711058	13574	Amputated
chr9	45500000	A1	41.9049984178127	18209	Amputated
chr9	46500000	A1	50.7490597177939	14394	Amputated
chr9	47500000	A1	21.4729814541297	11851	Amputated
chr9	48500000	A1	22.9623726043158	15335	Amputated
chr9	49500000	A1	20.1176437957304	15068	Amputated
chr9	50500000	A1	36.4496379021593	17426	Amputated
chr9	51500000	A1	16.1711466706872	17304	Amputated
chr9	52500000	A1	14.224302203766	16326	Amputated
chr9	53500000	A1	5.63874990013789	14096	Amputated
chr9	54500000	A1	0.297317911459015	6355	Amputated
chr9	55500000	A1	5.50300325231862	10749	Amputated
chr9	56500000	A1	2.54871284944781	18516	Amputated
chr9	57500000	A1	0.45244456687799	19121	Amputated
chr9	58500000	A1	9.19595866564894	19536	Amputated
chr9	59500000	A1	12.5535808818087	19597	Amputated
chr9	60500000	A1	29.9908247932525	17811	Amputated
chr9	61500000	A1	4.12199947372864	12538	Amputated
chr9	62500000	A1	18.3020540024955	15245	Amputated
chr9	63500000	A1	31.0576577544066	15675	Amputated
chr9	64500000	A1	5.69390257529323	12096	Amputated
chr9	65500000	A1	20.7722056134624	13411	Amputated
chr9	66500000	A1	27.3165033880208	11873	Amputated
chr9	67500000	A1	26.0786597263778	15250	Amputated
chr9	68500000	A1	64.5378565073088	3246	Amputated
chr9	69500000	A1	9.89177935776995	8981	Amputated
chr9	70500000	A1	20.5912035250576	6874	Amputated
chr9	71500000	A1	13.2219871349287	1443	Amputated
chr9	72500000	A1	36.3871561478252	4603	Amputated
chr9	73500000	A1	28.4539963008908	3545	Amputated
chr9	74500000	A1	0.106951871657754	85	Amputated
chr1	500000	A2	9.84258889200665	3431	Amputated
chr1	1500000	A2	54.6317602741854	11195	Amputated
chr1	2500000	A2	14.0577392458387	4684	Amputated
chr1	3500000	A2	31.9879168365847	10053	Amputated
chr1	4500000	A2	17.7113566007556	12137	Amputated
chr1	5500000	A2	10.1210106722268	8885	Amputated
chr1	6500000	A2	12.0838266885471	15421	Amputated
chr1	7500000	A2	14.472876111545	11037	Amputated
chr1	8500000	A2	1.51837460830407	8655	Amputated
chr1	9500000	A2	2.21401474051729	12047	Amputated
chr1	10500000	A2	4.55620107971785	15354	Amputated
chr1	11500000	A2	20.5369316882322	18111	Amputated
chr1	12500000	A2	14.9366656143955	17119	Amputated
chr1	13500000	A2	8.05201737584267	15641	Amputated
chr1	14500000	A2	2.78496767656931	20292	Amputated
chr1	15500000	A2	30.4319116922368	19635	Amputated
chr1	16500000	A2	5.51089386781319	10731	Amputated
chr1	17500000	A2	8.17905206076782	17492	Amputated
chr1	18500000	A2	23.7322831036933	14103	Amputated
chr1	19500000	A2	45.7149563126507	15757	Amputated
chr1	20500000	A2	27.5638894480373	9449	Amputated
chr1	21500000	A2	21.6402138491878	17101	Amputated
chr1	22500000	A2	8.36600492490553	17990	Amputated
chr1	23500000	A2	27.2484843935908	14065	Amputated
chr1	24500000	A2	12.1243819613854	20895	Amputated
chr1	25500000	A2	8.83113924578246	19697	Amputated
chr1	26500000	A2	9.02195333928088	20566	Amputated
chr1	27500000	A2	30.9279690882184	17965	Amputated
chr1	28500000	A2	2.44707363891015	18869	Amputated
chr1	29500000	A2	17.1561579054908	18696	Amputated
chr1	30500000	A2	16.2422631688291	16853	Amputated
chr1	31500000	A2	7.23363499534013	19778	Amputated
chr1	32500000	A2	18.8795816013315	17235	Amputated
chr1	33500000	A2	37.3081572960282	15724	Amputated
chr1	34500000	A2	26.4624040974415	15229	Amputated
chr1	35500000	A2	21.1629153279783	13701	Amputated
chr1	36500000	A2	7.05310664413716	21512	Amputated
chr1	37500000	A2	13.2413036095291	18143	Amputated
chr1	38500000	A2	36.3059842018061	14499	Amputated
chr1	39500000	A2	27.8685159748257	16884	Amputated
chr1	40500000	A2	24.9083630121296	16696	Amputated
chr1	41500000	A2	5.99663537236187	15873	Amputated
chr1	42500000	A2	4.09870709417445	19621	Amputated
chr1	43500000	A2	36.010748836895	17022	Amputated
chr1	44500000	A2	6.6583221609115	16448	Amputated
chr1	45500000	A2	27.8984472071431	16407	Amputated
chr1	46500000	A2	20.8317724948667	18976	Amputated
chr1	47500000	A2	17.8262446179286	16256	Amputated
chr1	48500000	A2	19.7185399879073	17222	Amputated
chr1	49500000	A2	21.8691301819002	18656	Amputated
chr1	50500000	A2	11.0878828738113	19244	Amputated
chr1	51500000	A2	15.0818039601851	18525	Amputated
chr1	52500000	A2	0.768515879219151	21802	Amputated
chr1	53500000	A2	13.8675918275749	19388	Amputated
chr1	54500000	A2	16.8505249864054	19737	Amputated
chr1	55500000	A2	15.4481775901143	17262	Amputated
chr1	56500000	A2	21.8138532718549	13761	Amputated
chr1	57500000	A2	16.2129363432431	13557	Amputated
chr1	58500000	A2	15.5357784753879	17224	Amputated
chr1	59500000	A2	3.83349050330628	17503	Amputated
chr1	60500000	A2	15.349264631028	17601	Amputated
chr1	61500000	A2	2.72350815783225	5658	Amputated
chr1	62500000	A2	4.98988197796022	14447	Amputated
chr1	63500000	A2	32.0224154298649	15938	Amputated
chr1	64500000	A2	21.9477146894104	12851	Amputated
chr1	65500000	A2	15.7972133338384	9417	Amputated
chr1	66500000	A2	40.2362460575611	18895	Amputated
chr1	67500000	A2	53.2947493539037	18180	Amputated
chr1	68500000	A2	35.0665443580966	13850	Amputated
chr1	69500000	A2	22.1062763216139	14570	Amputated
chr1	70500000	A2	14.2713338691356	19556	Amputated
chr1	71500000	A2	10.3040444236794	19201	Amputated
chr1	72500000	A2	16.0716537952109	8584	Amputated
chr1	73500000	A2	19.2708067561347	18009	Amputated
chr1	74500000	A2	15.5468370282032	18990	Amputated
chr1	75500000	A2	14.8746363487357	13308	Amputated
chr1	76500000	A2	15.7164897482997	16206	Amputated
chr1	77500000	A2	15.2421793603203	13776	Amputated
chr1	78500000	A2	12.4758198498721	17420	Amputated
chr1	79500000	A2	12.4398188679156	15419	Amputated
chr1	80500000	A2	29.8034312205696	16503	Amputated
chr1	81500000	A2	31.0940831534369	16594	Amputated
chr1	82500000	A2	17.7271750139493	16504	Amputated
chr1	83500000	A2	0.299594995313139	9919	Amputated
chr1	84500000	A2	4.82160579760255	15240	Amputated
chr1	85500000	A2	36.1166984266321	16043	Amputated
chr1	86500000	A2	9.189404184998	15191	Amputated
chr1	87500000	A2	5.43966054112698	15655	Amputated
chr1	88500000	A2	18.8510189324286	18246	Amputated
chr1	89500000	A2	0.311795106049377	4407	Amputated
chr1	90500000	A2	14.8254576273263	17727	Amputated
chr1	91500000	A2	25.3447567386434	18985	Amputated
chr1	92500000	A2	22.2615764468686	17643	Amputated
chr1	93500000	A2	8.06519490775083	14788	Amputated
chr1	94500000	A2	13.5472628552721	18484	Amputated
chr1	95500000	A2	20.2253352854795	17842	Amputated
chr1	96500000	A2	24.6092868003771	17889	Amputated
chr1	97500000	A2	8.528157291075	19190	Amputated
chr1	98500000	A2	20.4306070398319	18764	Amputated
chr1	99500000	A2	8.84673631159777	16193	Amputated
chr1	100500000	A2	8.26242922536242	19714	Amputated
chr1	101500000	A2	11.6131336673829	19775	Amputated
chr1	102500000	A2	16.8979930059663	17442	Amputated
chr1	103500000	A2	13.8008040707076	15871	Amputated
chr1	104500000	A2	3.32388479513094	17226	Amputated
chr1	105500000	A2	24.0875963999684	18253	Amputated
chr1	106500000	A2	19.0468276297465	17280	Amputated
chr1	107500000	A2	1.97791486211966	17821	Amputated
chr1	108500000	A2	17.9382916550912	7566	Amputated
chr1	109500000	A2	10.4668830115132	12146	Amputated
chr1	110500000	A2	4.03112247923757	19963	Amputated
chr1	111500000	A2	14.2010207830291	16388	Amputated
chr1	112500000	A2	16.619862112034	20056	Amputated
chr1	113500000	A2	16.7516085606161	14868	Amputated
chr1	114500000	A2	14.6525719572286	16420	Amputated
chr1	115500000	A2	4.48386346331676	16585	Amputated
chr1	116500000	A2	24.9846606940159	15922	Amputated
chr1	117500000	A2	11.999191183117	11205	Amputated
chr1	118500000	A2	13.5053804084752	17277	Amputated
chr1	119500000	A2	12.9375589773939	15891	Amputated
chr1	120500000	A2	13.1404802123815	9596	Amputated
chr1	121500000	A2	4.7192953875678	20475	Amputated
chr1	122500000	A2	12.5141447554785	12133	Amputated
chr1	123500000	A2	21.8685643036103	9309	Amputated
chr1	124500000	A2	28.7027659394601	10855	Amputated
chr1	125500000	A2	30.3618083411931	7827	Amputated
chr1	126500000	A2	35.8734264075537	5004	Amputated
chr1	127500000	A2	53.487215463234	7454	Amputated
chr1	128500000	A2	4.97835313595074	4420	Amputated
chr10	500000	A2	23.7439865902807	12166	Amputated
chr10	1500000	A2	7.24468451379474	7670	Amputated
chr10	2500000	A2	20.2217905920653	8262	Amputated
chr10	3500000	A2	13.1822859879302	10060	Amputated
chr10	4500000	A2	2.78053442487597	17812	Amputated
chr10	5500000	A2	0.317543505323864	15902	Amputated
chr10	6500000	A2	0.311000622511478	18880	Amputated
chr10	7500000	A2	0.294477200463647	7525	Amputated
chr10	8500000	A2	10.3319063549228	19875	Amputated
chr10	9500000	A2	28.5155859370997	14582	Amputated
chr10	10500000	A2	7.45521021087437	15194	Amputated
chr10	11500000	A2	15.3593879253818	18502	Amputated
chr10	12500000	A2	14.7792036010223	16098	Amputated
chr10	13500000	A2	25.778176194164	16025	Amputated
chr10	14500000	A2	10.8304162889859	14849	Amputated
chr10	15500000	A2	45.7665275673458	12559	Amputated
chr10	16500000	A2	22.3162879943656	19025	Amputated
chr10	17500000	A2	27.9807564802792	15101	Amputated
chr10	18500000	A2	3.72784587515898	15646	Amputated
chr10	19500000	A2	6.09019007261946	14761	Amputated
chr10	20500000	A2	9.46551296716853	19622	Amputated
chr10	21500000	A2	15.5994957379115	14521	Amputated
chr10	22500000	A2	4.65670522971852	13789	Amputated
chr10	23500000	A2	21.6252213919434	13079	Amputated
chr10	24500000	A2	38.8088293296755	11666	Amputated
chr10	25500000	A2	7.73843119880588	18155	Amputated
chr10	26500000	A2	6.38626202183419	17524	Amputated
chr10	27500000	A2	12.1454861904682	15158	Amputated
chr10	28500000	A2	12.871296654925	18367	Amputated
chr10	29500000	A2	22.2043659207324	18375	Amputated
chr10	30500000	A2	5.05292739728829	21563	Amputated
chr10	31500000	A2	5.76125902841809	19076	Amputated
chr10	32500000	A2	3.74878114086222	18449	Amputated
chr10	33500000	A2	8.19608938001955	19857	Amputated
chr10	34500000	A2	5.56162105215669	17463	Amputated
chr10	35500000	A2	3.60496767978146	15140	Amputated
chr10	36500000	A2	22.4706301160393	14990	Amputated
chr10	37500000	A2	27.0783659263343	14613	Amputated
chr10	38500000	A2	8.08424046771063	14301	Amputated
chr10	39500000	A2	54.5434101332132	13695	Amputated
chr10	40500000	A2	59.8269664614691	14982	Amputated
chr10	41500000	A2	40.6069967641092	9613	Amputated
chr10	42500000	A2	8.96045322943873	12690	Amputated
chr10	43500000	A2	8.89882953239343	16422	Amputated
chr10	44500000	A2	16.7233228001405	11592	Amputated
chr10	45500000	A2	15.1066295374071	16584	Amputated
chr10	46500000	A2	30.4177606597956	16488	Amputated
chr10	47500000	A2	25.4143119428395	17797	Amputated
chr10	48500000	A2	37.3453214147194	16222	Amputated
chr10	49500000	A2	38.0372568340927	18052	Amputated
chr10	50500000	A2	47.6002679834773	15868	Amputated
chr10	51500000	A2	18.442360417608	14164	Amputated
chr10	52500000	A2	33.5645162755074	18966	Amputated
chr10	53500000	A2	10.1350558721828	11439	Amputated
chr10	54500000	A2	6.70943362320239	10814	Amputated
chr10	55500000	A2	11.6770600698626	9381	Amputated
chr10	56500000	A2	7.1612795066908	8136	Amputated
chr10	57500000	A2	1.57303804733099	8478	Amputated
chr10	58500000	A2	8.46679605266919	7753	Amputated
chr10	59500000	A2	29.9847183561864	6937	Amputated
chr10	60500000	A2	0	4	Amputated
chr11	500000	A2	1.04393474528635	5714	Amputated
chr11	1500000	A2	32.6697317408024	10852	Amputated
chr11	2500000	A2	10.4689200059638	3943	Amputated
chr11	3500000	A2	0.335630103589225	4710	Amputated
chr11	4500000	A2	24.8279915497427	6484	Amputated
chr11	5500000	A2	21.8675507339093	14753	Amputated
chr11	6500000	A2	15.4690310611068	11310	Amputated
chr11	7500000	A2	10.3654931203461	16336	Amputated
chr11	8500000	A2	38.4011587546208	16513	Amputated
chr11	9500000	A2	17.2194062737648	12582	Amputated
chr11	10500000	A2	31.0115489710206	17856	Amputated
chr11	11500000	A2	40.3433978291533	11471	Amputated
chr11	12500000	A2	30.2748610509436	15676	Amputated
chr11	13500000	A2	9.89070118227578	16398	Amputated
chr11	14500000	A2	24.0246072003855	17907	Amputated
chr11	15500000	A2	0.313762569008905	17289	Amputated
chr11	16500000	A2	14.0474218183007	19053	Amputated
chr11	17500000	A2	6.70300352669735	14603	Amputated
chr11	18500000	A2	19.859818410069	18669	Amputated
chr11	19500000	A2	28.9480055126063	17831	Amputated
chr11	20500000	A2	22.6415588184847	15236	Amputated
chr11	21500000	A2	13.655720424346	19296	Amputated
chr11	22500000	A2	9.35859582842594	20069	Amputated
chr11	23500000	A2	15.6591087899762	12053	Amputated
chr11	24500000	A2	15.4695022330346	13869	Amputated
chr11	25500000	A2	7.26555345988288	16653	Amputated
chr11	26500000	A2	10.3327212126987	13169	Amputated
chr11	27500000	A2	14.7002016286371	12625	Amputated
chr11	28500000	A2	45.3820149471198	14985	Amputated
chr11	29500000	A2	28.2701548471131	16023	Amputated
chr11	30500000	A2	0.360281192508107	4237	Amputated
chr11	31500000	A2	16.4832878148903	10411	Amputated
chr11	32500000	A2	17.8641562966871	16096	Amputated
chr11	33500000	A2	2.3399601474443	6081	Amputated
chr11	34500000	A2	20.7465421972169	17631	Amputated
chr11	35500000	A2	5.24300668865313	20299	Amputated
chr11	36500000	A2	29.6720200196298	17591	Amputated
chr11	37500000	A2	28.1784598182602	16074	Amputated
chr11	38500000	A2	21.2143171717368	17725	Amputated
chr11	39500000	A2	11.9968388332158	15921	Amputated
chr11	40500000	A2	17.9449152690608	20507	Amputated
chr11	41500000	A2	17.6758807937969	18813	Amputated
chr11	42500000	A2	8.48449338487592	21172	Amputated
chr11	43500000	A2	8.47714856753203	20333	Amputated
chr11	44500000	A2	11.9220577215765	10694	Amputated
chr11	45500000	A2	34.4979566935968	17695	Amputated
chr11	46500000	A2	20.8425401194341	16750	Amputated
chr11	47500000	A2	11.8205816263957	16643	Amputated
chr11	48500000	A2	7.61629695787317	13687	Amputated
chr11	49500000	A2	21.1051341928699	15461	Amputated
chr11	50500000	A2	20.0601460486671	8823	Amputated
chr11	51500000	A2	4.63498746801741	15215	Amputated
chr11	52500000	A2	27.3675935929808	13279	Amputated
chr11	53500000	A2	26.0451896755174	15845	Amputated
chr11	54500000	A2	0.749355713868962	10405	Amputated
chr11	55500000	A2	31.3716930190904	11155	Amputated
chr11	56500000	A2	12.5762035593931	11316	Amputated
chr11	57500000	A2	0.643559875917725	5044	Amputated
chr11	58500000	A2	7.59515114511665	7247	Amputated
chr11	59500000	A2	2.35269890643989	1756	Amputated
chr11	60500000	A2	15.3476663691906	7022	Amputated
chr11	61500000	A2	63.9211441123778	1145	Amputated
chr12	500000	A2	0.373482173366396	6154	Amputated
chr12	1500000	A2	24.0713798651416	5797	Amputated
chr12	2500000	A2	33.4127317651559	10059	Amputated
chr12	3500000	A2	5.22720575875041	7498	Amputated
chr12	4500000	A2	0.267589404388343	7241	Amputated
chr12	5500000	A2	19.4690270433526	11175	Amputated
chr12	6500000	A2	5.63602871551209	13216	Amputated
chr12	7500000	A2	27.6965496586253	15792	Amputated
chr12	8500000	A2	0.295184676805123	13649	Amputated
chr12	9500000	A2	19.2641743760169	18240	Amputated
chr12	10500000	A2	19.2005919999721	18663	Amputated
chr12	11500000	A2	21.9404056824441	13703	Amputated
chr12	12500000	A2	16.7093745234663	16886	Amputated
chr12	13500000	A2	18.6380100594857	19123	Amputated
chr12	14500000	A2	5.49440256447937	12019	Amputated
chr12	15500000	A2	5.91417995293393	15008	Amputated
chr12	16500000	A2	9.83124135660659	14842	Amputated
chr12	17500000	A2	15.8174836385359	16910	Amputated
chr12	18500000	A2	6.49996960062943	9593	Amputated
chr12	19500000	A2	14.4513596189459	18444	Amputated
chr12	20500000	A2	15.9580045887134	19627	Amputated
chr12	21500000	A2	24.7712496035209	17964	Amputated
chr12	22500000	A2	11.6762060222008	8310	Amputated
chr12	23500000	A2	27.6529483604772	18800	Amputated
chr12	24500000	A2	7.97067141251262	12789	Amputated
chr12	25500000	A2	21.2645067299969	8926	Amputated
chr12	26500000	A2	14.753774228948	16479	Amputated
chr12	27500000	A2	41.5533157831039	15861	Amputated
chr12	28500000	A2	5.64677731483186	14906	Amputated
