chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr6	60128349	60128503	155	7	0.430117148507625	0.241482433965901	0.188634714541725	25.1785771267872
chr3	45674782	45675044	263	6	0.3082215119782	0.10327379666423	0.204947715313969	25.1472541367049
chr7	33827021	33827078	58	5	0.130918970057973	0.377552371206578	-0.246633401148605	-25.1462064594544
chr15	59025125	59025497	373	6	0.412932431216095	0.157034972556364	0.255897458659732	25.1435086523456
chr5	47910010	47910396	387	6	0.328610658948586	0.591329093720041	-0.262718434771455	-25.0751523356519
chr30	23716821	23716887	67	6	0.232453759897315	0.0643977335889969	0.168056026308318	25.0729284235306
chr9	17399277	17399388	112	5	0.323665102393382	0.0484414608249257	0.275223641568456	25.0712671560908
chr2	53032607	53032704	98	5	0.157245104015781	0.342836141283458	-0.185591037267677	-25.0684788440301
chr12	28129872	28130003	132	5	0.219842908842822	0.500579837799229	-0.280736928956407	-25.0020999096201
chr9	12290353	12290616	264	6	0.307929656531948	0.559383881418628	-0.251454224886679	-24.9799226901275
chr10	47078381	47078500	120	6	0.771674618607784	0.557472300336367	0.214202318271416	24.9771162722949
chr23	23290179	23290235	57	5	0.149421208557702	0.315361788538616	-0.165940579980914	-24.9506012394593
chr30	3154181	3154404	224	6	0.375690011226921	0.118493309115375	0.257196702111547	24.9042705234281
chr28	18968096	18968186	91	6	0.348681601546701	0.0946263514524195	0.254055250094282	24.9000028731767
chr12	51113574	51113810	237	5	0.266599748858362	0.555443757817899	-0.288844008959538	-24.8436185158201
chr4	70913263	70913563	301	6	0.425535209420745	0.164914674803016	0.260620534617729	24.8418983374645
chr6	68068736	68068820	85	4	0.130260302682103	0.320292939247856	-0.190032636565753	-24.8324105466667
chr17	48551960	48552109	150	5	0.211027297861688	0.00639209993471647	0.204635197926971	24.8078159632936
chr20	18190660	18190742	83	6	0.109083750119313	0.276981006063104	-0.16789725594379	-24.7977260872939
chr16	5637531	5637696	166	6	0.523657542784955	0.293803854572814	0.229853688212141	24.7647706914022
chr5	56182082	56182271	190	6	0.600980243975364	0.819041918266352	-0.218061674290988	-24.7084513291717
chr12	10774200	10774259	60	6	0.118067403475138	0.298745723599923	-0.180678320124785	-24.6829751830059
chr29	7793724	7793804	81	6	0.536593207644414	0.782959561417382	-0.246366353772968	-24.680155106885
chr21	13589647	13589870	224	7	0.359038276127561	0.616000363045886	-0.256962086918324	-24.6663542748477
chr3	40613299	40613631	333	6	0.608759309806429	0.362399132422514	0.246360177383915	24.5901393568652
chr24	10577452	10577505	54	6	0.614625542288916	0.806449947223441	-0.191824404934525	-24.5565749293225
chr1	88759070	88759158	89	6	0.0952175212898651	0.298555687098394	-0.203338165808529	-24.533164278277
chr1	88928583	88928713	131	4	0.087434894740409	0.495057742031208	-0.407622847290799	-24.4880039953074
chr26	29697448	29697645	198	6	0.589832622928105	0.824453702806359	-0.234621079878254	-24.4767729633588
chr2	4877718	4878005	288	6	0.338367892661816	0.107124390578144	0.231243502083672	24.4678881169855
chr17	31266648	31266796	149	5	0.313163831830152	0.488463844815529	-0.175300012985376	-24.4582307416682
chr7	35740710	35740949	240	6	0.348554402771078	0.599502544505067	-0.250948141733988	-24.4495439910703
chr24	13059603	13059817	215	6	0.594610282832262	0.346403277557788	0.248207005274474	24.3589927967019
chr6	50748387	50748656	270	6	0.691576140991711	0.415710206732681	0.27586593425903	24.3402155458919
chr27	16838047	16838257	211	5	0.232194970504202	0.573169913594199	-0.340974943089997	-24.325708180952
chr5	51312424	51312791	368	7	0.262218355912835	0.0335006857970567	0.228717670115778	24.2785639671652
chr11	49034458	49034622	165	4	0.226054456677491	0.606252726542355	-0.380198269864864	-24.2178965838417
chr26	3128017	3128216	200	7	0.264339663376896	0.484628741516541	-0.220289078139644	-24.2134202931624
chr12	50196964	50197219	256	4	0.427306012555273	0.0379508171931535	0.389355195362119	24.209863745967
chr5	57075388	57075667	280	5	0.51074532062096	0.897842328089632	-0.387097007468671	-24.1749397535489
chr2	19577228	19577425	198	5	0.301330402139513	0.00549206831299557	0.295838333826517	24.167067673882
chr29	9754879	9755095	217	6	0.762350947424353	0.545332170123227	0.217018777301126	24.1433903528934
chr4	21099980	21100137	158	6	0.310350996714289	0.531329011700857	-0.220978014986568	-24.1374789381766
chr8	25713188	25713434	247	5	0.16973475242134	0.465576416916864	-0.295841664495524	-24.1052789102909
chr1	125579758	125579832	75	5	0.210460816486646	0.00758103759889256	0.202879778887753	24.0802703853422
chr5	67224235	67224397	163	6	0.521301522556496	0.322966222605022	0.198335299951474	24.013567659448
chr7	21498303	21498582	280	6	0.333099473348	0.116515029256859	0.216584444091141	24.0009978546727
chr11	28782775	28782840	66	6	0.426263458062769	0.191939301927677	0.234324156135092	23.9883941507144
chr23	4518650	4519412	763	5	0.264263049961732	0.619014696179794	-0.354751646218062	-23.9577163862287
chr1	11062930	11063114	185	5	0.491963396923001	0.778801271229071	-0.28683787430607	-23.948151952022
chr22	25694904	25695000	97	6	0.380903444275461	0.585380104659892	-0.204476660384431	-23.9455804715657
chr7	59263827	59263904	78	4	0.0950010785971473	0.512126976925051	-0.417125898327904	-23.9047455798616
chr5	31031566	31031803	238	5	0.179535985895161	0.422629475196104	-0.243093489300943	-23.8971881281516
chr15	56651673	56651758	86	4	0.379526833419887	0.746850035358086	-0.367323201938199	-23.8592131601352
chr31	4040081	4040353	273	6	0.45301696591406	0.121759302891186	0.331257663022874	23.8503004324725
chr16	48406600	48406792	193	5	0.419348419585878	0.675401894089585	-0.256053474503708	-23.8175950521355
chr4	48881231	48881436	206	6	0.420480651887392	0.627866928489284	-0.207386276601892	-23.8157347772122
chr2	1112669	1112818	150	6	0.515676703563581	0.237006087249524	0.278670616314056	23.8124788987037
chr24	11420867	11421074	208	6	0.552881384545002	0.745393581237464	-0.192512196692461	-23.7997263213262
chr26	39020844	39021015	172	4	0.275044790168199	0.518669719035698	-0.2436249288675	-23.7904983897355
chr1	27918111	27918372	262	5	0.39458888899946	0.154093770027571	0.240495118971889	23.7416384848691
chr13	36840716	36841014	299	6	0.426470394327673	0.726889804718119	-0.300419410390446	-23.7334607939464
chr9	18549230	18549388	159	6	0.0903452564718227	0.290141336702329	-0.199796080230506	-23.7127532692274
chr12	7571843	7572089	247	5	0.559701641406374	0.277676927368508	0.282024714037866	23.7104548940236
chr5	30914802	30915041	240	6	0.346876143996522	0.115911075528793	0.230965068467729	23.6634860559903
chr20	24741761	24742008	248	6	0.256682235384827	0.501509850815909	-0.244827615431083	-23.6384156252189
chr24	9270793	9270933	141	5	0.109471372006326	0.352624366307758	-0.243152994301432	-23.6263224123864
chr20	43597907	43598067	161	6	0.446081262505129	0.143561836604142	0.302519425900988	23.5860523519473
chr11	53414356	53414498	143	6	0.7745130201534	0.556060314921195	0.218452705232206	23.5748964255447
chr7	51031348	51031401	54	6	0.445743531477441	0.224024786212747	0.221718745264694	23.5062695474477
chr21	7440052	7440265	214	6	0.649728952559615	0.850372089728381	-0.200643137168766	-23.4647850020612
chr10	58994348	58994485	138	6	0.334586529103297	0.119995735466668	0.214590793636629	23.3852687065639
chr7	60542935	60543196	262	4	0.182276181212903	0.578889135522882	-0.396612954309979	-23.3781649554177
chr11	60233938	60233989	52	6	0.135356843655319	0.372717756736397	-0.237360913081078	-23.3730306687785
chr19	33135077	33135240	164	5	0.483491464141467	0.206374325887014	0.277117138254452	23.3164402136092
chr4	611002	611258	257	5	0.522017060873797	0.83264431284755	-0.310627251973753	-23.3031584287422
chr1	31581109	31581620	512	6	0.322644971750651	0.600159304318037	-0.277514332567386	-23.2980474030563
chr1	125691558	125691864	307	6	0.0975549019365246	0.333253573629969	-0.235698671693445	-23.2918881564627
chr14	39734057	39734227	171	6	0.360736785779838	0.153153709361219	0.207583076418619	23.2509489165911
chr2	72465928	72466019	92	7	0.499521777172431	0.25646871992093	0.243053057251501	23.2468281954656
chr28	19808598	19808768	171	5	0.234077172751626	0.0148260182017701	0.219251154549856	23.2448736569528
chr18	7375886	7376009	124	6	0.394127332846318	0.632241596843386	-0.238114263997068	-23.2419248920707
chr9	4367002	4367320	319	5	0.246334440810669	0.0144591875468735	0.231875253263795	23.2123319367864
chr16	9612677	9612920	244	6	0.373625514245803	0.117468053951027	0.256157460294776	23.2054270380987
chr4	33916640	33916786	147	6	0.244905357120347	0.448447350101505	-0.203541992981158	-23.0701508944028
chr1	24600934	24600985	52	6	0.369390653117573	0.181422063494374	0.187968589623199	23.0624319671371
chr2	47891141	47891348	208	5	0.674463368526267	0.848667484557616	-0.174204116031349	-23.0606594778435
chr10	45210714	45210812	99	5	0.686558214719206	0.85542877279119	-0.168870558071985	-23.039662955882
chr5	13194877	13195074	198	5	0.174720398080783	0.00725446671547325	0.16746593136531	23.0289902637634
chr6	53702042	53702169	128	5	0.456935721282425	0.71671690987915	-0.259781188596725	-23.0267398350485
chr6	3240325	3240505	181	6	0.157924343798005	0.359357009538415	-0.20143266574041	-23.0234383992002
chr30	12397811	12398152	342	6	0.487219990070447	0.734394426875517	-0.24717443680507	-23.0215185957922
chr7	27748969	27749107	139	4	0.458391971858805	0.207794691295342	0.250597280563463	22.9655440519286
chr6	7418198	7418312	115	6	0.751506981490864	0.503272245305265	0.248234736185599	22.9457327411352
chr10	51965180	51965276	97	5	0.419015899123893	0.611187631999702	-0.192171732875809	-22.9390344125547
chr16	4618892	4618973	82	5	0.337334215817963	0.562791445565188	-0.225457229747226	-22.9240082498602
chr23	14464868	14464985	118	5	0.440431959046193	0.234098787477837	0.206333171568356	22.8984611231183
chr3	75255146	75255256	111	4	0.492125374393438	0.246711131439304	0.245414242954134	22.8597033883534
chr15	14533710	14533804	95	5	0.0922398877765788	0.259466958393734	-0.167227070617155	-22.8232803737926
chr27	5186993	5187433	441	5	0.383338082156285	0.027849097465256	0.355488984691029	22.7852250506403
chr7	26579779	26580083	305	6	0.426919318380812	0.628892272521093	-0.201972954140282	-22.7639844507686
chr21	48778085	48778176	92	6	0.766679632172009	0.592593567855557	0.174086064316451	22.7584286998539
chr23	44793794	44794002	209	5	0.311995762802316	0.610534035596426	-0.29853827279411	-22.7361512798238
chr11	53567097	53567197	101	6	0.156223004474798	0.349729185045155	-0.193506180570358	-22.7273651161377
chr21	37721799	37721856	58	5	0.376444634829299	0.18156255772347	0.194882077105829	22.6994486514915
chr25	3753689	3753810	122	5	0.725304844051068	0.935455586948648	-0.210150742897579	-22.6875486672412
chr7	33032686	33033092	407	5	0.399978751471687	0.164319460871306	0.235659290600381	22.6553024967284
chr7	33517903	33518130	228	5	0.383243652155522	0.0830601244145193	0.300183527741002	22.616771733239
chr27	9707842	9708019	178	5	0.0617782526318	0.286220473211468	-0.224442220579668	-22.5940379167226
chr6	1643562	1643803	242	5	0.685289225167164	0.363628971351339	0.321660253815824	22.559538103307
chr22	30472861	30472947	87	5	0.0883843051593434	0.256061077086856	-0.167676771927513	-22.53110483981
chr23	39678760	39679012	253	5	0.49419628720621	0.19319938353756	0.30099690366865	22.5222255409474
chr7	14493545	14493630	86	5	0.0292860043851605	0.215840349292451	-0.18655434490729	-22.5204527470017
chr3	50042456	50042609	154	6	0.199869062047777	0.412430717908892	-0.212561655861115	-22.4806536985686
chr21	22623962	22624019	58	6	0.712521741306471	0.516579897020503	0.195941844285968	22.4637616812479
chr5	12096368	12096587	220	5	0.183875384164412	0.37685978829614	-0.192984404131728	-22.4513581291465
chr5	24404856	24405036	181	6	0.251266240518566	0.458170539973502	-0.206904299454936	-22.416022130786
chr2	60125877	60126006	130	5	0.851985648923293	0.675083021411982	0.176902627511311	22.4136490244237
chr11	7427930	7428054	125	5	0.31045466860614	0.110263404899472	0.200191263706668	22.4028685037702
chr7	35206254	35206629	376	6	0.420827851354568	0.168026745303317	0.252801106051251	22.3985867322233
chr28	25227587	25227651	65	6	0.370331342682277	0.186730981739429	0.183600360942849	22.3483727500022
chr12	37710265	37710439	175	5	0.0928078850260855	0.310487065059779	-0.217679180033693	-22.3213903028682
chr5	29451330	29451583	254	6	0.320194576678001	0.102376183608868	0.217818393069133	22.3171337253071
chr25	36367033	36367103	71	6	0.346008348942093	0.563122231457961	-0.217113882515868	-22.3094202510624
chr26	34848077	34848210	134	5	0.303133745846377	0.101818621448731	0.201315124397646	22.3035135265238
chr12	21793334	21793534	201	4	0.183342418789152	0.529074101196189	-0.345731682407037	-22.2799998733588
chr14	19127012	19127279	268	5	0.299038960572503	0.58937527001053	-0.290336309438027	-22.2580239138082
chr8	17246447	17246751	305	5	0.542281667537623	0.751660675500645	-0.209379007963022	-22.2567081048823
chr1	82306437	82306497	61	4	0.0737613061209262	0.367110877019036	-0.29334957089811	-22.2321913147116
chr26	39613849	39613947	99	5	0.340624135897383	0.0974286960616948	0.243195439835688	22.2296427003298
chr2	33835154	33835269	116	5	0.0531277645466857	0.339382325333323	-0.286254560786638	-22.1802067004764
chr30	5715773	5716393	621	7	0.181798083540118	0.358551054830074	-0.176752971289956	-22.1426459374065
chr16	24595147	24595406	260	5	0.366412892710068	0.113681749316958	0.25273114339311	22.1166431159704
chr12	6846757	6847048	292	5	0.347749872124861	0.648370001978957	-0.300620129854096	-22.1053770505959
chr21	7170245	7170536	292	5	0.423955535076798	0.0921470801209918	0.331808454955806	22.084421150477
chr9	19711864	19712196	333	4	0.589733625313232	0.263463091843536	0.326270533469696	22.0841093364479
chr30	23357129	23357206	78	6	0.374957579727663	0.565350972140358	-0.190393392412695	-22.0792135112373
chr18	1391352	1391470	119	6	0.336752128328843	0.0925493703811877	0.244202757947655	22.066429146156
chr11	43260859	43261227	369	5	0.494265555012542	0.186404548314834	0.307861006697707	22.0474134120174
chr25	9919447	9919500	54	4	0.461190960185803	0.0969929561298217	0.364198004055981	22.0453831715344
chr1	4159041	4159396	356	5	0.570625475245391	0.831794829437779	-0.261169354192389	-22.0319492878152
chr1	19835548	19835656	109	6	0.170792483152432	0.405620169561614	-0.234827686409182	-22.0277867091421
chr1	31581983	31582247	265	6	0.373157271652755	0.624546972335922	-0.251389700683167	-22.024412787453
chr21	9979274	9979432	159	5	0.26902985580816	0.479495281630609	-0.210465425822448	-22.0199037009149
chr20	37493764	37493874	111	5	0.576688937471714	0.322561105012835	0.254127832458879	22.0186863808356
chr23	13699867	13700095	229	6	0.458429477128006	0.690530202380466	-0.23210072525246	-21.9842536680885
chr27	9856319	9858366	2048	5	0.362962907868215	0.663293178679216	-0.300330270811	-21.9604806191435
chr4	38028736	38028908	173	4	0.206935366928926	0.011055300368153	0.195880066560773	21.9576083566264
chr7	13588113	13588217	105	5	0.220408770349637	0.044611383073563	0.175797387276074	21.9230258683155
chr11	38014576	38014882	307	6	0.459053536133843	0.670155143691199	-0.211101607557356	-21.9204838037809
chr7	16035905	16036257	353	5	0.304101409039279	0.526095389205177	-0.221993980165898	-21.9141992779245
chr16	23487675	23487739	65	5	0.314559413041024	0.13219154479784	0.182367868243185	21.8665196581245
chr4	23110657	23110858	202	4	0.302523676304756	0.0381571339102216	0.264366542394534	21.866230299225
chr21	12740731	12740874	144	5	0.281736699816845	0.0996163307435987	0.182120369073246	21.84879959338
chr2	62874535	62874614	80	5	0.317939776610381	0.0794749784614011	0.23846479814898	21.8367099366683
chr1	128418418	128418655	238	5	0.292285647161043	0.0433981235436794	0.248887523617364	21.7988273644411
chr8	33355615	33355729	115	5	0.348465781406391	0.613460417723659	-0.264994636317268	-21.7981123220599
chr15	16018583	16018668	86	5	0.50699014834362	0.296070896996575	0.210919251347045	21.7970061457863
chr4	12787825	12788038	214	6	0.452806648889778	0.718339532846929	-0.265532883957151	-21.7471667403099
chr14	49043784	49043873	90	6	0.531898660830574	0.303678027049943	0.228220633780631	21.7000984157624
chr12	29897064	29897131	68	5	0.472461249973973	0.678719116763423	-0.20625786678945	-21.6966319210102
chr15	23613712	23613855	144	5	0.284926462737446	0.554617314393969	-0.269690851656523	-21.6729728411181
chr9	24894860	24895095	236	5	0.243796258245612	0.0576340804173651	0.186162177828247	21.6612134834141
chr31	16857799	16858010	212	5	0.0654541144861761	0.269554229783342	-0.204100115297166	-21.6382659074284
chr3	54609337	54609502	166	5	0.234002531017518	0.506706538322877	-0.272704007305359	-21.5872008175768
chr5	75307411	75307629	219	4	0.681662699101877	0.456768764112723	0.224893934989154	21.5436059172997
chr7	42877272	42877371	100	5	0.765249854441485	0.457046534166088	0.308203320275397	21.5313225483369
chr1	98436908	98437069	162	6	0.803785794267175	0.582505627828779	0.221280166438397	21.5123976090749
chr8	26816183	26816240	58	5	0.130921153922977	0.402074136414812	-0.271152982491835	-21.5094015965545
chr9	4352393	4352469	77	6	0.815842570998924	0.593247565812509	0.222595005186415	21.5090629498385
chr18	25204327	25204524	198	6	0.545706784053098	0.772800716245147	-0.227093932192049	-21.5077926816987
chr17	39331746	39331869	124	5	0.779640533689158	0.584912029430274	0.194728504258884	21.5033194614705
chr29	1941558	1941627	70	5	0.0310316120416405	0.221068894587594	-0.190037282545954	-21.4185807487693
chr2	23939994	23940284	291	6	0.423682645086572	0.646670074562151	-0.222987429475578	-21.4087353791356
chr2	70151275	70151528	254	6	0.393593704975103	0.672496802389187	-0.278903097414084	-21.3764523190322
chr17	53784549	53784756	208	6	0.538334407333624	0.751081726528056	-0.212747319194432	-21.3648181164426
chr3	67961499	67961597	99	4	0.295083444469823	0.0313062733830115	0.263777171086812	21.3445794287438
chr8	10985902	10986154	253	5	0.303429405037044	0.630365710927646	-0.326936305890601	-21.3230443378689
chr15	59047831	59047936	106	6	0.38348660606419	0.634656111383697	-0.251169505319507	-21.2748420085424
chr12	37527467	37527907	441	7	0.226859464754292	0.45967435694458	-0.232814892190288	-21.072257777292
chr21	7523310	7523814	505	8	0.441172070233672	0.577390439383874	-0.136218369150202	-21.0675331233
chr7	65499496	65499600	105	4	0.132034686954077	0.496909948231814	-0.364875261277737	-21.0498522458106
chr21	52099777	52100095	319	5	0.612185822433681	0.209228167313393	0.402957655120288	20.9851223523798
chr8	17347383	17347542	160	5	0.23526981726647	0.014088831322505	0.221180985943965	20.9805179463592
chr13	43485603	43486431	829	15	0.695802045713919	0.728100241360219	-0.0322981956463001	-20.9771284957213
chr6	67168278	67168354	77	5	0.45803483243468	0.633599534252711	-0.17556470181803	-20.9582320085513
chr11	14007097	14007261	165	4	0.303195036214565	0.520438650591031	-0.217243614376466	-20.9267283953475
chr21	30466877	30467009	133	4	0.221948451438146	0.471139702971093	-0.249191251532946	-20.92304655251
chr22	4939387	4939532	146	6	0.431203862213455	0.640681477996121	-0.209477615782666	-20.8239077672558
chr1	122879544	122879784	241	4	0.415651849746035	0.067065102491961	0.348586747254074	20.8056046698747
chr22	35825769	35825979	211	6	0.20716800150349	0.43723758861701	-0.230069587113519	-20.7506903340164
chr16	15596422	15596619	198	4	0.732932506322211	0.393823028530899	0.339109477791312	20.7361296167192
chr13	33296538	33296607	70	5	0.50734272394063	0.715265045913621	-0.207922321972991	-20.7222066130418
chr3	56091977	56092425	449	5	0.180742314251926	0.481561872191171	-0.300819557939245	-20.7161815754343
chr4	13026920	13027047	128	5	0.0782883969375623	0.31326278809001	-0.234974391152448	-20.7142010292512
chr15	12102448	12102605	158	4	0.112088415306441	0.291302578506613	-0.179214163200172	-20.7046843095984
chr6	77446264	77446321	58	5	0.932376013543299	0.681710967944475	0.250665045598823	20.6974842246458
chr7	55914901	55915069	169	4	0.28006718465124	0.638259503168547	-0.358192318517307	-20.6973228803154
chr8	14959196	14959400	205	5	0.451294678416667	0.750559745400938	-0.299265066984271	-20.6960994254286
chr6	69617720	69617794	75	4	0.119371300373775	0.441338916548967	-0.321967616175192	-20.6912185400389
chr7	34530632	34530945	314	5	0.41974009723261	0.723466559194191	-0.303726461961581	-20.6879663699679
chr6	51699032	51699087	56	5	0.392090044986558	0.5926697322276	-0.200579687241042	-20.6876922364837
chr10	11872844	11872905	62	4	0.57781141170489	0.728196706913767	-0.150385295208878	-20.6851422253985
chr5	20278845	20278998	154	5	0.623756969470424	0.360363833355968	0.263393136114456	20.6679536614675
chr13	31196204	31196358	155	5	0.122031437180423	0.363776135420058	-0.241744698239636	-20.6500999756442
chr4	47726771	47726886	116	5	0.785477378324856	0.586236267966234	0.199241110358623	20.648149137118
chr21	45703936	45704135	200	5	0.344601360631624	0.587697041455505	-0.243095680823881	-20.6321525174814
chr21	23935224	23935393	170	5	0.322778259951891	0.0795436473776906	0.2432346125742	20.6256810289577
chr21	37738662	37738719	58	5	0.046130137991403	0.268613491899958	-0.222483353908555	-20.608534165249
chr27	5246751	5247662	912	4	0.0549039784063024	0.323306698791525	-0.268402720385222	-20.5801746080211
chr24	8515117	8515291	175	5	0.373552670582412	0.17775012511797	0.195802545464442	20.5717273715908
chr7	25645269	25645491	223	6	0.333554149786714	0.557198577115973	-0.22364442732926	-20.5547487139969
chr23	43813199	43813801	603	6	0.437793491294025	0.719733972236992	-0.281940480942967	-20.5099408979511
chr12	5059907	5059972	66	4	0.964877591785929	0.686684426777585	0.278193165008344	20.4796791416905
chr1	15930163	15930268	106	5	0.696437080283157	0.500748579113977	0.19568850116918	20.4397437026964
chr19	13694738	13694984	247	4	0.503726579327927	0.188143152998399	0.315583426329529	20.3944459713773
chr31	9926835	9927118	284	5	0.509378322999005	0.249619744081742	0.259758578917262	20.3927598686514
chr13	53677336	53677459	124	4	0.436008420910069	0.143339673790426	0.292668747119644	20.3824272905744
chr24	35528541	35528623	83	4	0.230205947039731	0.0227682018294151	0.207437745210315	20.3737768668611
chr3	56435140	56435291	152	6	0.530456689303961	0.750127322968618	-0.219670633664657	-20.3098926579208
chr1	124395221	124395293	73	5	0.721538662939323	0.89510185794969	-0.173563195010367	-20.304876810553
chr17	24439173	24439456	284	5	0.646531367410305	0.839614118233208	-0.193082750822902	-20.3017738869674
chr24	11421133	11421379	247	4	0.365986979451508	0.628580768553285	-0.262593789101777	-20.2885138407393
chr14	45737947	45738080	134	5	0.603915480211152	0.78731991353953	-0.183404433328378	-20.284387375707
chr15	45260190	45260298	109	4	0.293680252334823	0.0739041344110522	0.21977611792377	20.1974199141358
chr6	28076187	28076408	222	5	0.433444295240713	0.677315535354882	-0.243871240114169	-20.1799972811496
chr9	51796533	51796673	141	4	0.332898271990549	0.592878185488281	-0.259979913497732	-20.1754880058644
chr11	40104827	40104949	123	6	0.5011051808908	0.749471958943728	-0.248366778052928	-20.1713601025414
chr4	44108838	44109009	172	4	0.216907371925965	0.0145957468719936	0.202311625053971	20.1310043035212
chr7	13232379	13232441	63	5	0.34298659782786	0.143504490175632	0.199482107652228	20.1157637294421
chr11	14925692	14925804	113	5	0.412860307446155	0.190431972010824	0.222428335435332	20.091124568347
chr29	9911840	9912016	177	5	0.0612423758776382	0.263970698990578	-0.202728323112939	-20.0776631330145
chr18	45742458	45742654	197	5	0.458897314577625	0.721247799247519	-0.262350484669894	-20.0537937552589
chr21	25284373	25284540	168	5	0.582969013228789	0.783743126597134	-0.200774113368345	-20.0239965259081
chr1	79905837	79906086	250	5	0.448708957486779	0.206138813707438	0.242570143779342	20.0111127890692
chr19	43778853	43779086	234	4	0.344930893374378	0.0890557063989989	0.255875186975379	19.9997490892947
chr7	60510625	60511000	376	4	0.204239335101298	0.625943226891524	-0.421703891790226	-19.9622852158879
chr5	62651981	62652175	195	5	0.140785516472076	0.328055436634287	-0.187269920162211	-19.8995634195727
chr1	123352084	123352485	402	4	0.440931539100605	0.818186577446416	-0.377255038345811	-19.8862040791771
chr16	16915900	16916112	213	4	0.267297436043362	0.0887772635502819	0.17852017249308	19.8525849162237
chr1	19010741	19010802	62	4	0.378710154451362	0.135427727660653	0.243282426790709	19.8421086291732
chr9	11892393	11892541	149	6	0.548875073958371	0.31315998158772	0.235715092370651	19.8177047159142
chr26	34882442	34882634	193	4	0.567391229483038	0.866900881018138	-0.299509651535101	-19.7455732621755
chr30	22521597	22521775	179	4	0.349111888709566	0.573200635833655	-0.224088747124089	-19.7392583626661
chr8	1034921	1035089	169	5	0.524198243092125	0.794457756111095	-0.27025951301897	-19.728417976432
chr24	35037198	35037437	240	4	0.349433760297246	0.699767526544155	-0.350333766246909	-19.7110168863886
chr2	51617385	51617443	59	5	0.389669374324131	0.598050758358382	-0.208381384034251	-19.7078812689168
chr13	40850878	40850992	115	5	0.770679278294477	0.561838721734213	0.208840556560264	19.6989221317576
chr20	15718162	15718246	85	4	0.00637318502238462	0.239700764045816	-0.233327579023431	-19.6905148153849
chr29	9241212	9241793	582	6	0.392084754220159	0.647011746308697	-0.254926992088538	-19.6312927265245
chr2	63556259	63556488	230	4	0.356598198473751	0.093137244274284	0.263460954199467	19.5532812247127
chr22	29793829	29793991	163	4	0.283000326825066	0.0154125188739238	0.267587807951142	19.5306984098825
chr26	34920304	34920773	470	5	0.437095839682501	0.190955625108544	0.246140214573956	19.5275293144074
chr19	34867075	34867155	81	5	0.569990857532871	0.798292475404535	-0.228301617871664	-19.5126406466208
chr12	43480181	43480310	130	4	0.0563957888645879	0.280619201189488	-0.2242234123249	-19.5121332238429
chr6	66441763	66441954	192	5	0.445952376348388	0.138236351331756	0.307716025016631	19.4878360178232
chr29	15633670	15633894	225	5	0.450884059066329	0.198546542787281	0.252337516279049	19.4571008770783
chr1	3635767	3636034	268	5	0.346940217165604	0.60638457872996	-0.259444361564356	-19.4442111724821
chr25	32859036	32862574	3539	5	0.4230459944313	0.720369292133142	-0.297323297701841	-19.4367897700291
chr22	17892191	17892380	190	5	0.100459167537656	0.32362148281056	-0.223162315272903	-19.4165919069856
chr16	13329837	13329897	61	4	0.051488407273906	0.360325850615036	-0.30883744334113	-19.4015296270426
chr5	17384095	17384309	215	5	0.32248287231743	0.543457980331365	-0.220975108013935	-19.2848443336395
chr30	8004803	8004965	163	4	0.274278912481942	0.0238795024356189	0.250399410046323	19.2842672640724
chr30	24978707	24978899	193	5	0.676589215145845	0.919921414410683	-0.243332199264838	-19.2770199522764
chr5	44620055	44620352	298	5	0.303497646401824	0.512813735600405	-0.209316089198581	-19.2737928216159
chr24	38106159	38106210	52	4	0.424868273489667	0.636544263884011	-0.211675990394345	-19.2686339432295
chr1	66476233	66476289	57	4	0.244746532779898	0.0343520369297474	0.210394495850151	19.2623820968111
chr3	69535411	69535487	77	5	0.359574930473418	0.148236232995744	0.211338697477673	19.256770748841
chr9	46210165	46210256	92	5	0.545344215854456	0.757389964254017	-0.212045748399561	-19.2505318588807
chr7	33232760	33232934	175	4	0.309642234514981	0.508838218817701	-0.19919598430272	-19.2400518719404
chr28	24004222	24004401	180	5	0.503951775581204	0.281209131892873	0.222742643688331	19.2171844264311
chr22	951073	951353	281	4	0.367606426186598	0.040167009355607	0.327439416830991	19.2044665752832
chr19	2912668	2913001	334	5	0.380568317558638	0.654574619234542	-0.274006301675904	-19.1953156996796
chr9	12685612	12686016	405	5	0.640847661906596	0.404866003546493	0.235981658360103	19.17641698988
chr9	45858025	45858137	113	5	0.0715171753849156	0.327984242778713	-0.256467067393797	-19.1692673636349
chr26	29695714	29695768	55	5	0.251779939098636	0.0481917758649631	0.203588163233673	19.1515590966242
chr5	2313157	2313376	220	5	0.493847141969189	0.235890510716666	0.257956631252523	19.1514470218828
chr27	522030	522214	185	5	0.53354554805033	0.316965216485785	0.216580331564545	19.1220269578018
chr22	26806937	26807109	173	5	0.242410862147139	0.0226269186111453	0.219783943535993	19.1211809874239
chr9	58218622	58218772	151	5	0.0539959221228804	0.299404563650983	-0.245408641528102	-19.1181259811753
chr4	37997548	37997759	212	5	0.100172585455254	0.326488549549363	-0.226315964094108	-19.1064395949634
chr17	18727034	18727468	435	5	0.394581112708063	0.646756220276761	-0.252175107568699	-19.1059750979766
chr20	221931	222162	232	5	0.346230248309144	0.647760352914075	-0.301530104604932	-19.1021148982535
