gene_id	chr	tss	width	n_C	n_G	n_CpG	gc_pct	cpg_oe	weber_class
LOC_00015071	chr5	11933262	2001	372	379	60	37.5312343828086	0.851561835049792	ICP
LOC_00015072	chr5	11945182	2001	195	722	33	45.8270864567716	0.469017685915193	LCP
LOC_00015073	chr5	11993305	2001	516	240	32	37.7811094452774	0.517054263565892	ICP
LOC_00015074	chr5	12048531	2001	313	364	51	33.8330834582709	0.895718498753643	ICP
LOC_00015075	chr5	12094953	2001	304	456	13	37.9810094952524	0.187651488919668	LCP
LOC_00015076	chr5	12141353	2001	433	405	54	41.8790604697651	0.616166281755196	ICP
LOC_00015077	chr5	12197782	2001	377	350	44	36.3318340829585	0.667252747252747	ICP
LOC_00015078	chr5	12202130	2001	401	370	48	38.5307346326837	0.647354586506706	ICP
XLOC_036928U_lncRNA	chr5	12232373	2001	358	489	63	42.3288355822089	0.720104877129246	ICP
LOC_00015079	chr5	12291397	2001	362	406	55	38.3808095952024	0.748816101026046	ICP
LOC_00015080	chr5	12315729	2001	407	393	56	39.9800099950025	0.700564547892792	ICP
LOC_00015081	chr5	12423329	2001	405	401	57	40.279860069965	0.702299806040454	ICP
XLOC_036000U_lncRNA	chr5	12446569	2001	566	407	8	48.6256871564218	0.0694906277945147	LCP
LOC_00015082	chr5	12838295	2001	422	386	72	40.3798100949525	0.884463325393512	ICP
LOC_00015083	chr5	12859639	2001	416	350	55	38.2808595702149	0.755872252747253	ICP
LOC_00015084	chr5	12878864	2001	378	406	53	39.1804097951025	0.691043083900227	ICP
LOC_00015085	chr5	12886548	2001	422	399	72	41.0294852573713	0.855646224566155	ICP
LOC_00015086	chr5	12950472	2001	422	314	37	36.7816091954023	0.558736076312374	ICP
LOC_00015087	chr5	13236644	2001	392	429	57	41.0294852573713	0.67823248180391	ICP
LOC_00015088	chr5	13249760	2001	443	461	87	45.1774112943528	0.852435817709073	ICP
LOC_00015089	chr5	13308944	2001	369	423	51	39.5802098950525	0.653808452978147	ICP
LOC_00015090	chr5	13312101	2001	409	378	52	39.3303348325837	0.673031396747778	ICP
LOC_00015091	chr5	13365034	2001	329	326	34	32.7336331834083	0.634325992503776	ICP
LOC_00015092	chr5	13375704	2001	392	443	60	41.7291354322839	0.691366840189801	ICP
LOC_00015093	chr5	13655078	2001	461	388	65	42.4287856071964	0.7271563387526	ICP
LOC_00015094	chr5	13677583	2001	423	385	52	40.3798100949525	0.638924196371005	ICP
LOC_00015095	chr5	13718725	2001	323	466	34	39.4302848575712	0.45199909645358	LCP
LOC_00015096	chr5	13744140	2001	394	313	44	35.3323338330835	0.713935875188531	ICP
XLOC_036011U_lncRNA	chr5	13816240	2001	391	430	22	41.0294852573713	0.261833105335157	LCP
LOC_00015097	chr5	13834355	2001	388	327	51	35.7321339330335	0.804336517544689	ICP
LOC_00015098	chr5	13848654	2001	477	371	39	42.3788105947027	0.440980521792199	LCP
LOC_00015099	chr5	13919603	2001	370	464	75	41.6791604197901	0.874155405405405	ICP
LOC_00015100	chr5	13921647	2001	382	345	34	36.3318340829585	0.516230366492147	ICP
LOC_00015101	chr5	14019614	2001	314	440	44	37.6811594202899	0.637261146496815	ICP
LOC_00015102	chr5	14101631	2001	396	379	62	38.7306346826587	0.826617094427121	ICP
LOC_00015103	chr5	14128252	2001	436	351	58	39.3303348325837	0.758370579471497	ICP
LOC_00015104	chr5	14137058	2001	442	511	38	47.6261869065467	0.336656896689129	LCP
XLOC_036016U_lncRNA	chr5	14137640	2001	338	499	27	41.8290854572714	0.320327044621788	LCP
LOC_00015105	chr5	14196244	2001	404	311	48	35.7321339330335	0.764445576390436	ICP
LOC_00015106	chr5	14223823	2001	381	334	46	35.7321339330335	0.723325003536235	ICP
LOC_00015107	chr5	14374893	2001	431	453	68	44.1779110444778	0.696916150643045	ICP
LOC_00015108	chr5	14381900	2001	402	400	41	40.07996001999	0.510205223880597	ICP
LOC_00015109	chr5	14412395	2001	354	517	69	43.528235882059	0.754401206438711	ICP
LOC_00015110	chr5	14540631	2001	354	357	44	35.5322338830585	0.696671889094621	ICP
LOC_00015111	chr5	14630175	2001	367	448	48	40.7296351824088	0.584176722460101	ICP
LOC_00015112	chr5	14634761	2001	409	427	38	41.7791104447776	0.435391054894843	LCP
LOC_00015113	chr5	15009217	2001	386	377	63	38.1309345327336	0.866281387006776	ICP
XLOC_036950U_lncRNA	chr5	15157133	2001	566	309	28	43.728135932034	0.320354043020344	LCP
LOC_00015114	chr5	15208670	2001	445	459	82	45.1774112943528	0.803319380186532	ICP
LOC_00015115	chr5	15240563	2001	371	438	54	40.4297851074463	0.664955876380017	ICP
LOC_00015116	chr5	15257888	2001	391	388	54	38.9305347326337	0.712249848392966	ICP
LOC_00015117	chr5	15258113	2001	400	373	54	38.6306846576712	0.724222520107239	ICP
LOC_00015118	chr5	15424399	2001	397	427	78	41.1794102948526	0.920710952754558	ICP
LOC_00015119	chr5	15536760	2001	433	397	61	41.4792603698151	0.710065677337537	ICP
XLOC_036022U_lncRNA	chr5	16116642	2001	398	386	76	39.1804097951025	0.989897674903012	ICP
LOC_00015120	chr5	17030346	2001	428	431	44	42.9285357321339	0.477286033349958	LCP
LOC_00015121	chr5	17047061	2001	436	374	70	40.47976011994	0.858987882058578	ICP
LOC_00015122	chr5	17073437	2001	383	460	64	42.1289355322339	0.726892950391645	ICP
XLOC_036024U_lncRNA	chr5	17075666	2001	390	403	27	39.6301849075462	0.343748807024241	LCP
LOC_00015123	chr5	17101702	2001	367	386	50	37.6311844077961	0.706258559105477	ICP
LOC_00015124	chr5	17103600	2001	326	420	46	37.2813593203398	0.672261174408414	ICP
LOC_00015125	chr5	17134885	2001	422	373	63	39.7301349325337	0.800877984320801	ICP
LOC_00015126	chr5	17144568	2001	428	403	41	41.5292353823089	0.475644117715266	LCP
LOC_00015127	chr5	17143228	2001	452	377	50	41.4292853573213	0.58713410483322	ICP
LOC_00015128	chr5	17182200	2001	367	365	31	36.5817091454273	0.463073420178418	LCP
LOC_00015129	chr5	17194540	2001	381	366	40	37.3313343328336	0.573985628845575	ICP
LOC_00015130	chr5	17204712	2001	357	355	48	35.5822088955522	0.757864836075275	ICP
LOC_00015131	chr5	17208836	2001	377	388	63	38.2308845577211	0.861816019032514	ICP
LOC_00015132	chr5	17217531	2001	313	360	45	33.6331834082959	0.799121405750799	ICP
LOC_00015133	chr5	17271335	2001	501	382	57	44.127936031984	0.595965137787253	ICP
XLOC_036029U_lncRNA	chr5	17298190	2001	388	375	47	38.1309345327336	0.646371134020619	ICP
LOC_00015134	chr5	17351054	2001	433	436	59	43.4282858570715	0.62535224696485	ICP
LOC_00015135	chr5	17350986	2001	425	433	59	42.8785607196402	0.641537834533351	ICP
XLOC_036032U_lncRNA	chr5	17383644	2001	347	421	52	38.3808095952024	0.712260502303422	ICP
LOC_00015136	chr5	17389039	2001	404	287	13	34.5327336331834	0.224350570945596	LCP
LOC_00015137	chr5	17440631	2001	335	489	37	41.1794102948526	0.451954949180478	LCP
LOC_00015138	chr5	17460572	2001	353	418	16	38.5307346326837	0.216978191035146	LCP
LOC_00015139	chr5	17537099	2001	365	346	52	35.5322338830585	0.823913215614855	ICP
LOC_00015140	chr5	17574664	2001	399	374	56	38.6306846576712	0.750914719954968	ICP
LOC_00015141	chr5	17601765	2001	444	398	71	42.0789605197401	0.8039691701752	ICP
LOC_00015142	chr5	17621330	2001	362	533	63	44.7276361819091	0.653358970903776	ICP
LOC_00015143	chr5	17650057	2001	281	459	36	36.9815092453773	0.558509524806364	ICP
LOC_00015144	chr5	17695606	2001	490	281	41	38.5307346326837	0.59583847773985	ICP
LOC_00015145	chr5	17725264	2001	330	395	44	36.231884057971	0.675443037974684	ICP
LOC_00015146	chr5	18122009	2001	468	260	39	36.3818090954523	0.641346153846154	ICP
LOC_00015147	chr5	17869996	2001	481	378	88	42.9285357321339	0.968484968484968	ICP
LOC_00015148	chr5	18147213	2001	471	378	69	42.4287856071964	0.775502982509352	ICP
LOC_00015149	chr5	18207233	2001	406	504	85	45.4772613693153	0.831207482993197	ICP
LOC_00015150	chr5	18211540	2001	411	378	61	39.4302848575712	0.785675665237709	ICP
LOC_00015151	chr5	18265991	2001	453	412	89	43.2283858070965	0.954204976531859	ICP
LOC_00015152	chr5	18270431	2001	439	383	51	41.0794602698651	0.606951474095529	ICP
LOC_00015153	chr5	18394364	2001	304	553	28	42.8285857071464	0.33327781479014	LCP
LOC_00015154	chr5	18445879	2001	383	348	32	36.5317341329335	0.480417754569191	ICP
LOC_00015155	chr5	18485461	2001	431	396	68	41.3293353323338	0.79722983899318	ICP
LOC_00015156	chr5	18496747	2001	381	353	55	36.6816591704148	0.818295375967523	ICP
LOC_00015157	chr5	18537796	2001	403	380	51	39.1304347826087	0.666390231161029	ICP
LOC_00015158	chr5	18590737	2001	385	396	62	39.0304847576212	0.813734750098386	ICP
LOC_00015159	chr5	18630951	2001	429	332	59	38.0309845077461	0.828903024686157	ICP
LOC_00015160	chr5	18642706	2001	343	379	50	36.0819590204898	0.769633145380278	ICP
LOC_00015161	chr5	18740599	2001	255	352	22	30.3348325837082	0.490441176470588	ICP
LOC_00015162	chr5	19112167	2001	402	393	48	39.7301349325337	0.607952603395238	ICP
LOC_00015163	chr5	19214447	2001	379	441	54	40.9795102448776	0.646491842119434	ICP
LOC_00015164	chr5	19280977	2001	362	437	51	39.9300349825087	0.645100319860425	ICP
LOC_00015165	chr5	19285502	2001	398	327	54	36.231884057971	0.830252178322807	ICP
LOC_00015166	chr5	19354635	2001	378	438	67	40.7796101949026	0.809759367978546	ICP
LOC_00015167	chr5	19375024	2001	403	368	57	38.5307346326837	0.769075682382134	ICP
LOC_00015168	chr5	19402387	2001	321	415	49	36.7816091954023	0.736020718387569	ICP
LOC_00015169	chr5	19436123	2001	413	415	75	41.3793103448276	0.875608973423962	ICP
LOC_00015170	chr5	19484256	2001	342	474	60	40.7796101949026	0.740617366200311	ICP
LOC_00015171	chr5	19526923	2001	351	370	11	36.031984007996	0.16948486948487	LCP
LOC_00015172	chr5	19545927	2001	388	420	61	40.3798100949525	0.749024300441826	ICP
LOC_00015173	chr5	19558271	2001	339	422	71	38.0309845077461	0.993100700415216	ICP
LOC_00015174	chr5	19634102	2001	333	344	16	33.8330834582709	0.279488791116698	LCP
LOC_00015175	chr5	19694543	2001	435	354	47	39.4302848575712	0.610734463276836	ICP
LOC_00015176	chr5	19742352	2001	377	388	49	38.2308845577211	0.6703013481364	ICP
LOC_00015177	chr5	19787326	2001	368	411	70	38.9305347326337	0.926094890510949	ICP
LOC_00015180	chr5	19787429	2001	375	425	73	39.9800099950025	0.916536470588235	ICP
LOC_00015178	chr5	19811305	2001	308	400	11	35.3823088455772	0.178660714285714	LCP
LOC_00015179	chr5	19874017	2001	375	339	43	35.6821589205397	0.676837758112094	ICP
LOC_00015181	chr5	19946041	2001	385	353	51	36.8815592203898	0.750899525403775	ICP
LOC_00015182	chr5	19960818	2001	547	493	128	51.9740129935033	0.949779546187762	ICP
LOC_00015183	chr5	19965419	2001	456	523	109	48.9255372313843	0.914549159706149	ICP
LOC_00015186	chr5	19977967	2001	400	406	55	40.279860069965	0.677678571428571	ICP
LOC_00015185	chr5	19978056	2001	401	394	53	39.7301349325337	0.671247009380103	ICP
LOC_00015184	chr5	19982180	2001	435	398	33	41.6291854072964	0.381407035175879	LCP
LOC_00015187	chr5	20054393	2001	369	438	28	40.3298350824588	0.346660726881241	LCP
LOC_00015188	chr5	20141092	2001	387	336	45	36.1319340329835	0.692483388704319	ICP
LOC_00015189	chr5	20160065	2001	342	367	42	35.432283858071	0.669582676036139	ICP
LOC_00015190	chr5	20205238	2001	384	353	45	36.8315842078961	0.664283817280453	ICP
LOC_00015191	chr5	20292414	2001	479	450	59	46.4267866066967	0.547710508002784	ICP
XLOC_036067U_lncRNA	chr5	20300159	2001	417	345	51	38.0809595202399	0.709352517985612	ICP
XLOC_037004U_lncRNA	chr5	20369324	2001	400	386	36	39.28035982009	0.466554404145078	LCP
LOC_00015192	chr5	20359241	2001	419	358	29	38.8305847076462	0.386854841935441	LCP
LOC_00015193	chr5	20361083	2001	366	378	14	37.1814092953523	0.202489374620522	LCP
LOC_00015194	chr5	20404573	2001	458	441	83	44.9275362318841	0.822282624840329	ICP
LOC_00015195	chr5	20446246	2001	384	456	66	41.9790104947526	0.754214638157895	ICP
LOC_00015196	chr5	20490371	2001	417	378	57	39.7301349325337	0.723592554527806	ICP
LOC_00015197	chr5	20521654	2001	409	406	81	40.7296351824088	0.976074048201188	ICP
LOC_00015198	chr5	20558473	2001	433	368	61	40.0299850074963	0.766021939953811	ICP
LOC_00015199	chr5	20596325	2001	358	369	18	36.3318340829585	0.272652949993187	LCP
LOC_00015200	chr5	20603594	2001	394	418	79	40.5797101449275	0.959846258470357	ICP
LOC_00015201	chr5	20625959	2001	392	327	48	35.9320339830085	0.749297884291331	ICP
LOC_00015202	chr5	20648037	2001	278	415	11	34.6326836581709	0.190786166247725	LCP
LOC_00015203	chr5	20683665	2001	414	365	59	38.9305347326337	0.781278538812785	ICP
LOC_00015204	chr5	20700694	2001	414	499	82	45.6271864067966	0.794255177020708	ICP
LOC_00015205	chr5	20812579	2001	394	380	46	38.6806596701649	0.614787603526583	ICP
LOC_00015206	chr5	20859286	2001	380	346	11	36.2818590704648	0.167409491937937	LCP
LOC_00015207	chr5	20876071	2001	368	402	57	38.4807596201899	0.770988805970149	ICP
LOC_00015208	chr5	20901054	2001	407	330	36	36.8315842078961	0.536341299977664	ICP
LOC_00015209	chr5	20932150	2001	418	397	63	40.7296351824088	0.759662781868801	ICP
LOC_00015210	chr5	20936326	2001	411	376	14	39.3303348325837	0.181278148780867	LCP
LOC_00015211	chr5	20945836	2001	391	403	33	39.68015992004	0.419062910524011	LCP
LOC_00015212	chr5	20951927	2001	391	403	26	39.68015992004	0.330170777988615	LCP
LOC_00015213	chr5	20974826	2001	366	389	46	37.7311344327836	0.646508491718994	ICP
LOC_00015214	chr5	21058887	2001	429	360	68	39.4302848575712	0.881041181041181	ICP
LOC_00015215	chr5	21143650	2001	433	499	89	46.5767116441779	0.824230447037262	ICP
XLOC_037016U_lncRNA	chr5	21184860	2001	458	433	64	44.527736131934	0.64576378873907	ICP
LOC_00015216	chr5	21220199	2001	378	400	58	38.8805597201399	0.767579365079365	ICP
XLOC_036084U_lncRNA	chr5	21197655	2001	381	324	47	35.232383808096	0.761859628657529	ICP
LOC_00015217	chr5	21295325	2001	337	352	55	34.4327836081959	0.927763353115727	ICP
LOC_00015218	chr5	21321813	2001	365	409	54	38.6806596701649	0.723810161771109	ICP
LOC_00015219	chr5	21364284	2001	524	371	57	44.7276361819091	0.58670089092817	ICP
LOC_00015220	chr5	21414815	2001	408	440	70	42.3788105947027	0.780247326203209	ICP
LOC_00015221	chr5	21489143	2001	379	379	54	37.8810594702649	0.752250402043985	ICP
LOC_00015222	chr5	21449981	2001	363	364	36	36.3318340829585	0.545182090636636	ICP
LOC_00015223	chr5	21455159	2001	419	343	37	38.0809595202399	0.515158262418503	ICP
LOC_00015224	chr5	21489432	2001	348	364	44	35.5822088955522	0.695054945054945	ICP
LOC_00015225	chr5	21567167	2001	309	662	82	48.5257371314343	0.802129469392544	ICP
LOC_00015226	chr5	21582555	2001	353	318	44	33.5332333833083	0.784328398097173	ICP
LOC_00015227	chr5	21641945	2001	403	423	53	41.2793603198401	0.622124843813245	ICP
LOC_00015228	chr5	21650631	2001	406	393	63	39.9300349825087	0.790076335877863	ICP
LOC_00015229	chr5	21706634	2001	349	370	43	35.9320339830085	0.666328506156586	ICP
LOC_00015230	chr5	21745174	2001	379	374	58	37.6311844077961	0.818774427497072	ICP
LOC_00015231	chr5	21767541	2001	377	348	55	36.231884057971	0.838859416445623	ICP
LOC_00015232	chr5	21785227	2001	342	438	58	38.9805097451274	0.774773692221421	ICP
LOC_00015233	chr5	21840602	2001	366	434	50	39.9800099950025	0.629863262068445	ICP
LOC_00015234	chr5	21894085	2001	348	424	51	38.5807096451774	0.691627358490566	ICP
LOC_00015235	chr5	21918413	2001	323	356	48	33.9330334832584	0.835287160399346	ICP
LOC_00015236	chr5	21933910	2001	421	346	58	38.3308345827087	0.796740488514822	ICP
LOC_00015237	chr5	22114404	2001	333	389	42	36.0819590204898	0.648787605085806	ICP
XLOC_037033U_lncRNA	chr5	22179720	2001	321	456	19	38.8305847076462	0.259735202492212	LCP
LOC_00015238	chr5	22198353	2001	360	365	36	36.231884057971	0.548219178082192	ICP
XLOC_036099U_lncRNA	chr5	22238943	2001	335	443	19	38.8805597201399	0.256184090832519	LCP
LOC_00015239	chr5	22250602	2001	474	295	39	38.4307846076962	0.558099120360438	ICP
XLOC_037036U_lncRNA	chr5	22259363	2001	398	276	30	33.6831584207896	0.546482412060302	ICP
XLOC_036102U_lncRNA	chr5	22265182	2001	334	378	39	35.5822088955522	0.618120901055033	ICP
LOC_00015240	chr5	22282110	2001	351	369	36	35.9820089955023	0.556180946424849	ICP
XLOC_036103U_lncRNA	chr5	22300030	2001	436	430	59	43.2783608195902	0.629715169618093	ICP
LOC_00015241	chr5	22328301	2001	350	407	25	37.8310844577711	0.351175851175851	LCP
LOC_00015242	chr5	22399027	2001	387	355	55	37.0814592703648	0.801069985806311	ICP
LOC_00015243	chr5	22404111	2001	386	364	43	37.4812593703149	0.612388259408985	ICP
XLOC_037040U_lncRNA	chr5	22431156	2001	298	298	13	29.7851074462769	0.29292599432458	LCP
XLOC_036109U_lncRNA	chr5	22447578	2001	370	402	54	38.5807096451774	0.726462283178701	ICP
LOC_00015244	chr5	22461262	2001	353	381	35	36.6816591704148	0.520733421070242	ICP
XLOC_036111U_lncRNA	chr5	22483889	2001	534	290	21	41.1794102948526	0.271348314606742	LCP
LOC_00015245	chr5	22495242	2001	336	401	52	36.8315842078961	0.772265764161026	ICP
LOC_00015246	chr5	22556430	2001	414	405	62	40.9295352323838	0.739917695473251	ICP
XLOC_036115U_lncRNA	chr5	22592463	2001	396	377	54	38.6306846576712	0.723776223776224	ICP
XLOC_037045U_lncRNA	chr5	22620872	2001	310	288	25	29.8850574712644	0.560315860215054	ICP
LOC_00015247	chr5	22622015	2001	310	335	46	32.2338830584708	0.886336061627347	ICP
LOC_00015248	chr5	22632754	2001	392	370	32	38.0809595202399	0.441478212906784	LCP
XLOC_037046U_lncRNA	chr5	22641319	2001	294	351	22	32.2338830584708	0.426594569451712	LCP
XLOC_036117U_lncRNA	chr5	22643323	2001	376	354	54	36.4817591204398	0.811801298232961	ICP
LOC_00015249	chr5	22655008	2001	313	382	17	34.7326336831584	0.284503955974106	LCP
LOC_00015250	chr5	22719544	2001	347	416	59	38.1309345327336	0.817854965639548	ICP
LOC_00015251	chr5	22745507	2001	393	343	34	36.7816091954023	0.504707008212227	ICP
LOC_00015252	chr5	22775377	2001	368	441	29	40.4297851074463	0.357568027210884	LCP
LOC_00015253	chr5	22874011	2001	445	397	65	42.0789605197401	0.736223926640817	ICP
XLOC_036130U_lncRNA	chr5	22937324	2001	358	445	23	40.1299350324838	0.288889586341096	LCP
LOC_00015256	chr5	22943463	2001	445	350	27	39.7301349325337	0.346882825040128	LCP
LOC_00015254	chr5	22947282	2001	432	323	36	37.7311344327836	0.51625386996904	ICP
LOC_00015255	chr5	22950834	2001	495	292	46	39.3303348325837	0.636820257368203	ICP
LOC_00015257	chr5	22951413	2001	482	315	59	39.8300849575212	0.77757360205493	ICP
LOC_00015259	chr5	23008779	2001	402	362	45	38.1809095452274	0.618763915230478	ICP
LOC_00015258	chr5	22987632	2001	394	358	52	37.5812093953024	0.737685392621161	ICP
LOC_00015260	chr5	23019091	2001	396	349	46	37.2313843078461	0.666015455413736	ICP
LOC_00015261	chr5	23051821	2001	418	308	48	36.2818590704648	0.746038650344871	ICP
LOC_00015262	chr5	23058237	2001	379	324	43	35.1324337831085	0.700698719828008	ICP
XLOC_036135U_lncRNA	chr5	23175469	2001	387	400	70	39.3303348325837	0.90484496124031	ICP
LOC_00015263	chr5	23243869	2001	344	348	48	34.5827086456772	0.802325581395349	ICP
XLOC_036137U_lncRNA	chr5	23300304	2001	444	432	56	43.7781109445277	0.584209209209209	ICP
LOC_00015264	chr5	23344665	2001	389	371	56	37.9810094952524	0.77644662171994	ICP
XLOC_037058U_lncRNA	chr5	23372035	2001	397	281	28	33.8830584707646	0.502236524825874	ICP
XLOC_036141U_lncRNA	chr5	23377458	2001	351	382	45	36.631684157921	0.671566653242046	ICP
LOC_00015265	chr5	23379210	2001	455	383	29	41.8790604697651	0.33299285570826	LCP
XLOC_036143U_lncRNA	chr5	23392191	2001	327	461	18	39.3803098450775	0.238930127962746	LCP
XLOC_036145U_lncRNA	chr5	23459775	2001	443	319	12	38.0809595202399	0.16991586291812	LCP
LOC_00015266	chr5	23481169	2001	425	408	29	41.6291854072964	0.334653979238754	LCP
XLOC_036147U_lncRNA	chr5	23493317	2001	468	450	69	45.8770614692654	0.655598290598291	ICP
LOC_00015267	chr5	23511930	2001	490	293	47	39.1304347826087	0.655060249355715	ICP
LOC_00015268	chr5	23512435	2001	485	323	59	40.3798100949525	0.753624206057898	ICP
XLOC_036149U_lncRNA	chr5	23542980	2001	333	425	49	37.8810594702649	0.692803391626921	ICP
XLOC_037063U_lncRNA	chr5	23567600	2001	415	340	50	37.7311344327836	0.709071580439405	ICP
XLOC_036150U_lncRNA	chr5	23570018	2001	392	371	38	38.1309345327336	0.522842290555036	ICP
LOC_00015269	chr5	23589222	2001	349	530	33	43.928035982009	0.356993025896091	LCP
XLOC_036152U_lncRNA	chr5	23661060	2001	385	395	72	38.9805097451274	0.94737465066579	ICP
LOC_00015271	chr5	23745900	2001	342	349	47	34.5327336331834	0.787940481576434	ICP
LOC_00015270	chr5	23745912	2001	343	350	48	34.6326836581709	0.800066638900458	ICP
LOC_00015272	chr5	23790239	2001	454	332	18	39.28035982009	0.238960246271429	LCP
XLOC_036155U_lncRNA	chr5	23815593	2001	437	422	51	42.9285357321339	0.55337989523572	ICP
LOC_00015273	chr5	23846690	2001	382	362	55	37.1814092953523	0.795862138786844	ICP
LOC_00015274	chr5	23853112	2001	423	443	46	43.2783608195902	0.491202792052895	ICP
XLOC_036159U_lncRNA	chr5	23862032	2001	313	383	15	34.7826086956522	0.250377463942809	LCP
XLOC_037065U_lncRNA	chr5	23877594	2001	423	324	48	37.3313343328336	0.700814289466772	ICP
LOC_00015275	chr5	23878010	2001	378	299	29	33.8330834582709	0.513431013431013	ICP
LOC_00015276	chr5	23896682	2001	304	437	34	37.0314842578711	0.512119113573407	ICP
LOC_00015277	chr5	23941956	2001	341	361	37	35.0824587706147	0.601432969675307	ICP
LOC_00015278	chr5	23957390	2001	424	374	23	39.880059970015	0.290226768237312	LCP
LOC_00015280	chr5	23999798	2001	375	323	39	34.8825587206397	0.644284829721362	ICP
LOC_00015279	chr5	23991416	2001	456	357	62	40.6296851574213	0.762089046144774	ICP
XLOC_036165U_lncRNA	chr5	24063466	2001	648	325	11	48.6256871564218	0.10451566951567	LCP
LOC_00015281	chr5	24097231	2001	368	370	46	36.8815592203898	0.676013513513514	ICP
LOC_00015282	chr5	24120756	2001	469	402	66	43.528235882059	0.700474174967381	ICP
LOC_00015283	chr5	24150410	2001	378	428	62	40.279860069965	0.766837264500816	ICP
LOC_00015284	chr5	24176076	2001	544	269	24	40.6296851574213	0.328176251913405	LCP
LOC_00015285	chr5	24212525	2001	424	314	44	36.8815592203898	0.661308736930657	ICP
XLOC_036169U_lncRNA	chr5	24222762	2001	509	438	74	47.3263368315842	0.664181715423743	ICP
XLOC_036170U_lncRNA	chr5	24238818	2001	583	339	59	46.0769615192404	0.597352722415337	ICP
LOC_00015286	chr5	24259140	2001	404	538	89	47.0764617691155	0.819357539843204	ICP
LOC_00015287	chr5	24265984	2001	319	391	30	35.4822588705647	0.481283422459893	ICP
LOC_00015288	chr5	24299344	2001	367	365	42	36.5817091454273	0.627389795080438	ICP
LOC_00015289	chr5	24389016	2001	407	379	67	39.28035982009	0.869137067026249	ICP
LOC_00015290	chr5	24429615	2001	417	373	60	39.480259870065	0.771886512237931	ICP
LOC_00015291	chr5	24430768	2001	390	371	46	38.0309845077461	0.636160066348746	ICP
LOC_00015292	chr5	24451634	2001	303	435	24	36.8815592203898	0.364356435643564	LCP
LOC_00015294	chr5	24462670	2001	424	382	61	40.279860069965	0.753611824557937	ICP
LOC_00015293	chr5	24463822	2001	433	326	30	37.9310344827586	0.425268139248218	LCP
LOC_00015295	chr5	24529326	2001	528	334	35	43.0784607696152	0.3971318726184	LCP
LOC_00015296	chr5	24482516	2001	434	417	95	42.5287356321839	1.05037628883069	ICP
LOC_00015297	chr5	24546388	2001	464	357	38	41.0294852573713	0.459033613445378	LCP
LOC_00015298	chr5	24578027	2001	468	425	60	44.6276861569215	0.603619909502262	ICP
XLOC_037077U_lncRNA	chr5	24644680	2001	377	378	48	37.7311344327836	0.673992673992674	ICP
LOC_00015299	chr5	24729821	2001	379	369	47	37.3813093453273	0.672479996567776	ICP
XLOC_036182U_lncRNA	chr5	25009553	2001	436	484	87	45.9770114942529	0.824963037379635	ICP
LOC_00015300	chr5	25051070	2001	377	400	51	38.8305847076462	0.676730769230769	ICP
LOC_00015301	chr5	25067607	2001	404	410	63	40.679660169915	0.761066167592369	ICP
XLOC_037081U_lncRNA	chr5	25113288	2001	368	372	14	36.9815092453773	0.204637096774194	LCP
LOC_00015303	chr5	25147818	2001	315	286	23	30.0349825087456	0.510855810855811	ICP
LOC_00015302	chr5	25132705	2001	334	510	16	42.1789105447276	0.187953504755195	LCP
LOC_00015304	chr5	25194572	2001	514	393	79	45.3273363318341	0.782561558796448	ICP
LOC_00015305	chr5	25211688	2001	308	287	23	29.7351324337831	0.520645730576044	ICP
XLOC_037087U_lncRNA	chr5	25222768	2001	351	341	47	34.5827086456772	0.785748301877334	ICP
XLOC_036186U_lncRNA	chr5	25212878	2001	377	310	18	34.3328335832084	0.30818858560794	LCP
LOC_00015306	chr5	25217771	2001	331	399	16	36.4817591204398	0.242418735660905	LCP
LOC_00015307	chr5	25222851	2001	352	343	47	34.7326336831584	0.778947455605619	ICP
LOC_00015308	chr5	25272988	2001	500	331	46	41.5292353823089	0.55616918429003	ICP
LOC_00015309	chr5	25397451	2001	415	364	68	38.9305347326337	0.900754667019727	ICP
LOC_00015310	chr5	25431881	2001	443	430	84	43.6281859070465	0.882377027665494	ICP
LOC_00015311	chr5	25597971	2001	462	485	84	47.3263368315842	0.750140581068416	ICP
LOC_00015312	chr5	25774939	2001	372	493	59	43.2283858070965	0.643738140417457	ICP
LOC_00015313	chr5	25798829	2001	413	392	53	40.2298850574713	0.65506868607007	ICP
LOC_00015314	chr5	25809554	2001	406	341	46	37.3313343328336	0.664851277754504	ICP
LOC_00015315	chr5	25828959	2001	393	416	70	40.4297851074463	0.856760129183793	ICP
LOC_00015316	chr5	26181722	2001	375	322	42	34.8325837081459	0.696	ICP
LOC_00015317	chr5	26224233	2001	340	391	43	36.5317341329335	0.647231833910035	ICP
LOC_00015318	chr5	26278046	2001	429	321	22	37.4812593703149	0.31967409537503	LCP
LOC_00015319	chr5	26368924	2001	375	424	40	39.9300349825087	0.503396226415094	ICP
LOC_00015320	chr5	26421271	2001	384	421	50	40.2298850574713	0.618876187648456	ICP
LOC_00015321	chr5	26471012	2001	417	374	49	39.5302348825587	0.628688493055823	ICP
LOC_00015322	chr5	26528750	2001	397	351	53	37.3813093453273	0.761071282481862	ICP
LOC_00015324	chr5	26558378	2001	387	387	60	38.6806596701649	0.801634517156421	ICP
LOC_00015323	chr5	26535780	2001	420	325	32	37.2313843078461	0.469098901098901	LCP
LOC_00015325	chr5	26597411	2001	519	421	56	46.9765117441279	0.512844452377356	ICP
