motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_dmp_hits	n_total_hits	fdr	log2OR
MA0210.1	ara	TALE-type homeo domain factors	Unknown	4503599627370500	0	3218	49980	0	52
MA0217.1	caup	TALE-type homeo domain factors	Unknown	4503599627370500	0	3218	49980	0	52
MA0233.1	mirr	TALE-type HD	Unknown	4503599627370500	0	3220	50482	0	52
MA0252.2	vis	TALE-type homeo domain factors	Unknown	4503599627370500	0	3219	50027	0	52
MA0498.3	MEIS1	TALE-type homeo domain factors	MethylPlus	4503599627370500	0	3219	50027	0	52
MA0921.2	ceh-48	HD-CUT	Unknown	4503599627370500	0	3221	50008	0	52
MA0199.1	Optix	HD-SINE	Unknown	12352.55425231	0	3210	49692	0	13.5925217716528
MA2150.1	pag-3	More than 3 adjacent zinc fingers	Unknown	10315.4091467248	0	3208	49989	0	13.3325134244524
MA1863.2	FoxE	FOX	MethylMinus	5336.99349714566	0	3185	49100	0	12.3818115381391
MA1866.2	FoxI-a	FOX	MethylMinus	5336.99349714566	0	3185	49100	0	12.3818115381391
MA1871.2	FoxM	FOX	MethylMinus	5336.99349714566	0	3185	49100	0	12.3818115381391
MA2108.1	sqz	More than 3 adjacent zinc fingers	Unknown	4826.37165646748	0	3181	48964	0	12.2367232997386
MA1868.2	FoxI-c	FOX	MethylMinus	2727.14665433407	0	3149	47570	0	11.4131765689972
MA0151.1	Arid3a	ARID-related	Unknown	2478.93498651273	0	3141	46753	0	11.2755047199167
MA2116.1	Pou4	POU domain factors	Unknown	2199.03794610427	0	3133	47448	0	11.1026567838909
MA1864.2	FoxF	FOX	MethylMinus	2197.256217546	0	3122	47193	0	11.1014873939456
MA1916.2	SoxB2	SOX-related factors	LittleEffect	2051.69143812579	0	3126	46703	0	11.0025980593893
MA1917.2	SoxC	SOX-related factors	LittleEffect	2051.69143812579	0	3126	46703	0	11.0025980593893
MA1918.2	SoxF	SOX-related factors	LittleEffect	2051.69143812579	0	3126	46703	0	11.0025980593893
MA0185.2	Deaf1	DEAF	Unknown	1986.98156391579	0	3115	47706	0	10.956362771356
MA1862.2	FoxD-b	FOX	MethylMinus	1895.68399383695	0	3109	46660	0	10.8885027749948
MA1869.2	FoxK	FOX	MethylMinus	1895.68399383695	0	3109	46660	0	10.8885027749948
MA1865.2	FoxG	FOX	MethylMinus	1895.49438731663	0	3110	47161	0	10.8883584692622
MA0442.3	SOX10	SOX-related factors	LittleEffect	1575.39645996947	0	3087	45430	0	10.6214992236591
MA0457.2	PHDP	Paired-related HD factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1441.2	lim-7	HD-LIM	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1844.2	Atbf	HOX	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1879.2	Hex	""	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1881.2	Hmbox1	POU domain factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1883.2	Hox1	HOX	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1889.2	Isx	Paired-related HD factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1895.2	Lhx3/4	HD-LIM	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1900.2	Mnx	HOX	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1904.2	Nk-3	NK	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1905.2	Nkx3	NK	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1909.2	Prop	Paired-related HD factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1910.2	Rax	Paired-related HD factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1924.2	Tlx	NK	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA1925.2	Uncx-b	Paired-related HD factors	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA2109.1	Arid3	ARID-related	Unknown	1527.18702643214	0	3083	45438	0	10.5766610367665
MA2115.1	Pax6	Paired plus homeo domain	MethylPlus	1527.18702643214	0	3083	45438	0	10.5766610367665
MA0624.3	Nfatc1	NFAT-related factors	Unknown	1321.10040825651	0	3063	45500	0	10.3675244052882
MA0625.3	NFATC3	NFAT-related factors	Unknown	1321.10040825651	0	3063	45500	0	10.3675244052882
MA0666.3	MSX1	NK	MethylPlus	1291.038935549	0	3050	42949	0	10.3343167952037
MA0700.3	LHX2	HD-LIM	MethylPlus	1291.038935549	0	3050	42949	0	10.3343167952037
MA0708.3	MSX2	NK	MethylPlus	1291.038935549	0	3050	42949	0	10.3343167952037
MA0709.2	Msx3	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA0875.2	BARX1	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA0876.2	BSX	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA0879.3	DLX1	NK	MethylPlus	1291.038935549	0	3050	42949	0	10.3343167952037
MA1498.3	HOXA7	HOX	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA1847.2	Bsx	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA1852.2	Emx	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA1886.2	Hox5	HOX	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA1901.2	Msx	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA1903.2	Nk-1	NK	Unknown	1291.038935549	0	3050	42949	0	10.3343167952037
MA0125.2	Nobox	Paired-related HD factors	Unknown	1251.97473427705	0	3041	41956	0	10.2899897326347
MA0259.2	ARNT::HIF1A	PAS domain factors	MethylMinus	1214.7940350039	0	3048	44922	0	10.2464960142404
MA1439.2	elt-6	C4-GATA-related	Unknown	1214.59647008567	0	3044	43901	0	10.2462613661443
MA1874.2	GATA-a	C4-GATA-related	Unknown	1214.59647008567	0	3044	43901	0	10.2462613661443
MA1873.2	FoxQ	FOX	MethylMinus	1189.7971572294	0	3043	44498	0	10.2164999210497
MA1875.2	GATA1/2/3	C4-GATA-related	Unknown	1125.43717208647	0	3032	44081	0	10.13626980476
MA2134.1	end-3	C4-GATA-related	Unknown	1125.43717208647	0	3032	44081	0	10.13626980476
MA1848.2	Cebpg	CEBP-related	Unknown	1082.9905435451	0	3011	40931	0	10.0808049303413
MA0218.1	ct	HD-CUT	Unknown	1043.58828271988	0	3013	42813	0	10.0273369356196
MA2114.1	Pax3-7-like	Paired plus homeo domain	Unknown	1029.79775918037	0	3016	44021	0	10.0081453206375
MA0254.1	vvl	POU domain factors	Unknown	999.63155733372	0	3004	42616	0	9.96525263630761
MA0011.2	br	Other factors with up to three adjacent zinc fingers	Unknown	988.570517912642	0	3012	44822	0	9.94920007147448
MA1504.2	HOXC4	HOX	Unknown	914.691292463579	0	2967	41021	0	9.83714110696423
MA1894.2	large-Maf	Maf-related	Unknown	891.635724930516	0	2963	41237	0	9.80031061160742
MA1913.2	small-Maf	Maf-related	Unknown	891.635724930516	0	2963	41237	0	9.80031061160742
MA1108.3	MXI1	bHLH-ZIP	MethylMinus	862.59695950362	0	2956	41203	0	9.75254282062017
MA0207.1	achi	TALE-type homeo domain factors	Unknown	837.187841460227	0	2952	41611	0	9.70940754915572
MA0227.1	hth	TALE-type homeo domain factors	Unknown	837.187841460227	0	2952	41611	0	9.70940754915572
MA2112.1	Meis	TALE-type homeo domain factors	Unknown	837.187841460227	0	2952	41611	0	9.70940754915572
MA1499.2	HOXB4	HOX	Unknown	781.522543744997	0	2944	42895	0	9.61014367948081
MA1884.2	Hox3	HOX	Unknown	781.522543744997	0	2944	42895	0	9.61014367948081
MA1885.2	Hox4	HOX	Unknown	781.522543744997	0	2944	42895	0	9.61014367948081
MA1898.2	Meox	HOX	Unknown	781.522543744997	0	2944	42895	0	9.61014367948081
MA1906.2	Noto	NK	Unknown	781.522543744997	0	2944	42895	0	9.61014367948081
MA1116.2	RBPJ	CSL-related factors	Unknown	762.001419150015	0	2924	40929	0	9.57364987436836
MA0118.2	Macho-1	""	Unknown	753.889028809513	0	2938	43393	0	9.55820836662587
MA0261.1	lin-14	""	Unknown	743.199610138601	0	2916	40768	0	9.53760593469866
MA0006.2	Ahr::Arnt	PAS domain factors	MethylMinus	715.297254347404	0	2928	43974	0	9.48239909355807
MA2326.1	IKZF2	Factors with multiple dispersed zinc fingers	Unknown	681.904253979785	0	2904	42424	0	9.41342537476368
MA1638.2	HAND2	Tal-related	Unknown	679.748943947227	0	2888	40467	0	9.40885819466649
MA1110.3	Nr1H4	Thyroid hormone receptor-related factors (NR1)	Unknown	670.564029305174	0	2865	38275	0	9.38923128529101
MA1535.2	NR2C1	RXR-related receptors (NR2)	Unknown	670.564029305174	0	2865	38275	0	9.38923128529101
MA1536.2	NR2C2	RXR-related receptors (NR2)	Unknown	670.564029305174	0	2865	38275	0	9.38923128529101
MA1996.2	Nr1H2	Thyroid hormone receptor-related factors (NR1)	Unknown	670.564029305174	0	2865	38275	0	9.38923128529101
MA2337.1	Nr1h3	Thyroid hormone receptor-related factors (NR1)	Unknown	670.564029305174	0	2865	38275	0	9.38923128529101
MA0100.4	MYB	Myb/SANT domain factors	Unknown	669.905735344592	0	2887	40886	0	9.38781429322781
MA0670.2	NFIA	Nuclear factor 1	Unknown	660.647539829912	0	2874	39827	0	9.36773697866718
MA0671.2	NFIX	Nuclear factor 1	Unknown	660.647539829912	0	2874	39827	0	9.36773697866718
MA0174.1	Dbx	Homeo	Unknown	658.879158486458	0	2856	37914	0	9.36387008226375
MA0182.1	CG4328	HD-LIM	Unknown	658.879158486458	0	2856	37914	0	9.36387008226375
MA0260.1	che-1	More than 3 adjacent zinc fingers	Unknown	650.950059827506	0	2853	38015	0	9.34640305543466
MA0027.3	EN1	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0132.3	PDX1	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0184.2	CG9876	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0189.2	E5	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0195.2	Lim3	HD-LIM	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0200.2	Pph13	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0231.1	lbe	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0232.1	lbl	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0257.2	zen2	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0612.3	EMX1	NK	MethylPlus	640.249094405654	0	2851	38380	0	9.3224894969924
MA0628.2	POU6F1	POU domain factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0630.2	SHOX	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0634.2	ALX3	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0654.2	ISX	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0662.2	MIXL1	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0675.2	NKX6-2	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0699.2	LBX2	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0704.2	Lhx4	HD-LIM	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0705.2	Lhx8	HD-LIM	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0707.3	MNX1	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0716.2	PRRX1	Paired-related HD factors	MethylPlus	640.249094405654	0	2851	38380	0	9.3224894969924
MA0717.2	RAX2	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0718.2	RAX	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0720.2	Shox2	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0721.2	UNCX	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0723.3	VAX2	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0880.2	Dlx3	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0881.2	Dlx4	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0882.2	DLX6	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0886.2	EMX2	NK	MethylPlus	640.249094405654	0	2851	38380	0	9.3224894969924
MA0887.2	EVX1	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0888.2	EVX2	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0890.2	GBX2	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0892.2	GSX1	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0894.2	HESX1	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0900.3	HOXA2	HOX	MethylPlus	640.249094405654	0	2851	38380	0	9.3224894969924
MA0902.3	HOXB2	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0903.2	HOXB3	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0904.3	HOXB5	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA0919.2	dsc-1	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1481.2	DRGX	Paired-related HD factors	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1495.2	HOXA1	HOX	MethylPlus	640.249094405654	0	2851	38380	0	9.3224894969924
MA1505.2	HOXC8	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1507.2	HOXD4	HOX	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1577.2	TLX2	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1850.2	Dlx-b	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA1851.2	Dlx-c	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA2129.1	ceh-23	NK	Unknown	640.249094405654	0	2851	38380	0	9.3224894969924
MA2265.1	retn	ARID-related	Unknown	557.513990286202	0	2797	37852	0	9.12286419832924
MA1478.2	DMRTA2	DMRT factors	Unknown	542.618295631642	0	2794	38514	0	9.08379388201679
MA0619.2	LIN54	tesmin/TSO1-family	Unknown	529.025454848927	0	2760	36175	0	9.04719333120815
MA0130.1	ZNF354C	More than 3 adjacent zinc fingers	Unknown	522.934054755523	0	2761	36645	0	9.03048521487844
MA0073.2	RREB1	Factors with multiple dispersed zinc fingers	Unknown	508.436982922637	0	2763	37776	0	8.98992516334843
MA0033.2	FOXL1	FOX	MethylMinus	504.114292747536	0	2737	35872	0	8.9776070482753
MA0920.2	fkh-2	FOX	MethylMinus	504.114292747536	0	2737	35872	0	8.9776070482753
MA2197.1	bin	FOX	MethylMinus	504.114292747536	0	2737	35872	0	8.9776070482753
MA0543.2	eor-1	More than 3 adjacent zinc fingers	Unknown	503.379512555501	0	2773	39246	0	8.97550269007168
MA0909.4	Hoxd13	HOX	Unknown	498.234857370426	0	2742	36668	0	8.9606821483191
MA0108.3	TBP	TBP-related factors	Unknown	490.798118413725	0	2728	36033	0	8.9389859078864
MA0103.4	ZEB1	HD-ZF factors	Unknown	488.283756605391	0	2724	35886	0	8.93157597542032
MA0820.2	FIGLA	Tal-related	Unknown	488.283756605391	0	2724	35886	0	8.93157597542032
MA1914.2	Snail	More than 3 adjacent zinc fingers	Unknown	488.283756605391	0	2724	35886	0	8.93157597542032
MA1923.2	Tcf3-4-12	E2A	Unknown	488.283756605391	0	2724	35886	0	8.93157597542032
MA0235.1	onecut	HD-CUT	Unknown	481.618503075343	0	2710	35256	0	8.91174700916107
MA0204.1	Six4	HD-SINE	Unknown	476.965884644354	0	2717	36109	0	8.89774226981149
MA0246.1	so	HD-SINE	Unknown	476.965884644354	0	2717	36109	0	8.89774226981149
MA1912.2	Six3/6	HD-SINE	Unknown	476.965884644354	0	2717	36109	0	8.89774226981149
MA1125.2	ZNF384	More than 3 adjacent zinc fingers	Unknown	464.398209384636	0	2701	35758	0	8.85921859928035
MA0914.2	ISL2	HD-LIM	Unknown	440.951283854939	0	2716	38717	0	8.78447546591321
MA2335.1	ZNF558	More than 3 adjacent zinc fingers	Unknown	436.575727447851	0	2624	32475	0	8.77008811198604
MA1964.2	SMAD2	SMAD factors	Unknown	436.088098392788	0	2668	35390	0	8.76847580705963
MA0084.2	SRY	SOX-related factors	LittleEffect	435.39037352044	0	2687	36838	0	8.76616569967142
MA1836.2	dsx	DMRT factors	Unknown	423.956046595847	0	2557	29639	0	8.72777089172085
MA2147.1	nsy-7	Paired-related HD factors	Unknown	423.878571699301	0	2643	34579	0	8.72750722556016
MA0868.3	SOX8	SOX-related factors	LittleEffect	418.814436944085	0	2633	34298	0	8.71016736401253
MA0190.1	Gsc	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0212.1	bcd	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0234.1	oc	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0467.3	Crx	Paired-related HD factors	MethylPlus	395.496229992605	0	2596	33749	0	8.62752013226825
MA0648.2	GSC	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0682.3	PITX1	Paired-related HD factors	MethylPlus	395.496229992605	0	2596	33749	0	8.62752013226825
MA0711.2	OTX1	Paired-related HD factors	MethylPlus	395.496229992605	0	2596	33749	0	8.62752013226825
MA0714.2	PITX3	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0719.2	RHOXF1	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0891.2	GSC2	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0915.2	dve	HD-CUT	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA1443.2	unc-30	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA2159.1	ceh-36	Paired-related HD factors	Unknown	395.496229992605	0	2596	33749	0	8.62752013226825
MA0041.3	FOXD3	FOX	MethylMinus	385.577630986269	0	2580	33571	0	8.59087754683723
MA1978.2	ZNF354A	More than 3 adjacent zinc fingers	Unknown	384.095234883721	0	2534	31185	0	8.58532025556438
MA2173.1	mef-2	Regulators of differentiation	Unknown	378.892456352822	0	2574	33753	0	8.56564460623598
MA1623.2	Stat2	STAT factors	Unknown	378.763832870813	0	2577	33940	0	8.5651547681285
MA2107.1	cg	More than 3 adjacent zinc fingers	Unknown	367.172646938142	0	2491	29782	0	8.52031477685827
MA0222.2	exd	TALE-type homeo domain factors	Unknown	355.817594847625	0	2483	30285	0	8.47499404206556
MA2204.1	CG4360	More than 3 adjacent zinc fingers	Unknown	355.77163924657	0	2510	32159	0	8.47480769883647
MA0847.4	FOXD2	FOX	MethylMinus	352.717843034797	0	2463	29679	0	8.46237074939683
MA1440.1	fkh-9	FOX	MethylMinus	348.998380484084	0	2509	32667	0	8.4470765314446
MA0537.1	blmp-1	More than 3 adjacent zinc fingers	Unknown	347.671746440749	0	2552	35145	0	8.44158202092998
MA1487.3	FOXE1	FOX	MethylMinus	344.820191778397	0	2472	30669	0	8.42970044716472
MA2161.1	ceh-43	NK	Unknown	341.574171341722	0	2480	31288	0	8.41605507724478
MA0010.2	br	Other factors with up to three adjacent zinc fingers	Unknown	337.342974187966	0	2440	29833	0	8.39807230504356
MA0517.2	STAT1::STAT2	STAT factors	Unknown	337.219759862842	0	2485	31886	0	8.3975452652626
MA1723.2	PRDM9	Factors with multiple dispersed zinc fingers	Unknown	336.322773944452	0	2558	36594	0	8.39370266338881
MA1684.1	Foxn1	FOX	MethylMinus	335.150695438957	0	2505	33667	0	8.38866611722015
MA0738.2	HIC2	Factors with multiple dispersed zinc fingers	Unknown	334.614421650695	0	2480	31877	0	8.3863558156518
MA2297.1	BtbVII	More than 3 adjacent zinc fingers	Unknown	334.198241852142	0	2376	27169	0	8.38456033347344
MA0769.3	TCF7	TCF-7-related factors	Unknown	330.349243831677	0	2388	27993	0	8.36784823216953
MA0846.2	FOXC2	FOX	MethylMinus	325.093018917	0	2431	30420	0	8.34470876554473
MA0094.3	Ubx	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0166.1	Antp	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0167.1	Awh	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0170.1	C15	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0172.1	CG11294	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0176.1	CG15696	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0177.1	CG18599	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0178.1	CG32105	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0179.1	CG32532	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0181.1	Vsx1	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0191.1	HGTX	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0194.1	Lim1	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0202.1	Rx	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0206.1	abd-A	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0208.1	al	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0214.1	bsh	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0219.1	ems	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0220.1	en	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0221.1	eve	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0225.1	ftz	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0226.1	hbn	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0228.1	ind	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0230.1	lab	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0236.1	otp	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0238.1	pb	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0240.1	repo	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0245.1	slou	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0251.1	unpg	HOX	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0448.1	H2.0	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0621.2	mix-a	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0674.2	NKX6-1	NK	MethylPlus	323.106515865634	0	2444	31235	0	8.33586603450443
MA0702.3	LMX1A	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0722.2	VAX1	NK	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA0923.2	lim-4	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA1882.2	Hnf1	POU domain factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA1896.2	Lmx-b	HD-LIM	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA1907.2	Otp	Paired-related HD factors	Unknown	323.106515865634	0	2444	31235	0	8.33586603450443
MA2232.1	fd59A	FOX	MethylMinus	314.922957837081	0	2384	29070	0	8.298855123337
MA0050.4	Irf1	Interferon-regulatory factors	Unknown	311.729262139041	0	2408	30481	0	8.28414977740206
MA0521.3	Tcf12	E2A	Unknown	309.933545588069	0	2401	30306	0	8.27581510292534
MA0633.3	Twist2	Tal-related	Unknown	309.933545588069	0	2401	30306	0	8.27581510292534
